Plot,Line,Species,Total
M4_2,4,CEMO2,0
M4_2,4,CEMO2,0
M4_2,4,CEMO2/D,0
M4_2,4,CHNAA3,0
M4_2,4,CHVI8,30
M4_2,4,CHVI8/D,1
M4_2,4,CRAN4,0
M4_2,4,EPVI,0
M4_2,4,EPVI/D,0
M4_2,4,JUOS,0
M4_2,4,JUOS/D,0
M4_2,4,KRLA2,1
M4_2,4,KRLA2/D,0
M4_2,4,MAFR3,0
M4_2,4,MAFR3/D,0
M4_2,4,PIED,0
M4_2,4,PIED/D,0
M4_2,4,SHRO,0
M4_2,4,SHRO/D,0
M4_2,4,SYOR,0
M4_2,4,SYOR/D,0
M4_2,4,SYOR,0
M4_2,4,SYOR/D,0
M4_2,4,YUAN2,0
M4_2,4,YUAN2/D,0
M4_2,4,YUBA,0
M4_2,4,YUBA/D,0
M4_3,2,AMUT,0
M4_3,2,AMUT/D,0
M4_3,2,ARTR2,0
M4_3,2,ARTR2/D,11
M4_3,2,ATCA2,6
M4_3,2,ATCA2/D,0
M4_3,2,CEMO2,0
M4_3,2,CEMO2,0
M4_3,2,CEMO2/D,0
M4_3,2,CHNAA3,0
M4_3,2,CHVI8,3
M4_3,2,CHVI8/D,0
M4_3,2,CRAN4,0
M4_3,2,EPVI,0
M4_3,2,EPVI/D,0
M4_3,2,JUOS,0
M4_3,2,JUOS/D,0
M4_3,2,KRLA2,0
M4_3,2,KRLA2/D,0
M4_3,2,MAFR3,0
M4_3,2,MAFR3/D,0
M4_3,2,PIED,0
M4_3,2,PIED/D,0
M4_3,2,SHRO,0
M4_3,2,SHRO/D,0
M4_3,2,SYOR,0
M4_3,2,SYOR/D,0
M4_3,2,SYOR,0
M4_3,2,SYOR/D,0
M4_3,2,YUAN2,0
M4_3,2,YUAN2/D,0
M4_3,2,YUBA,0
M4_3,2,YUBA/D,0
M4_3,3,AMUT,0
M4_3,3,AMUT/D,0
M4_3,3,ARTR2,2
M4_3,3,ARTR2/D,11
M4_3,3,ATCA2,1
M4_3,3,ATCA2/D,0
M4_3,3,CEMO2,0
M4_3,3,CEMO2,0
M4_3,3,CEMO2/D,0
M4_3,3,CHNAA3,0
M4_3,3,CHVI8,6
M4_3,3,CHVI8/D,0
M4_3,3,CRAN4,0
M4_3,3,EPVI,0
M4_3,3,EPVI/D,0
M4_3,3,JUOS,0
M4_3,3,JUOS/D,0
M4_3,3,KRLA2,0
M4_3,3,KRLA2/D,0
M4_3,3,MAFR3,0
M4_3,3,MAFR3/D,0
M4_3,3,PIED,0
M4_3,3,PIED/D,0
M4_3,3,SHRO,0
M4_3,3,SHRO/D,0
M4_3,3,SYOR,0
M4_3,3,SYOR/D,0
M4_3,3,SYOR,0
M4_3,3,SYOR/D,0
M4_3,3,YUAN2,0
M4_3,3,YUAN2/D,0
M4_3,3,YUBA,0
M4_3,3,YUBA/D,0
M4_3,4,AMUT,0
M4_3,4,AMUT/D,0
M4_3,4,ARTR2,3
M4_3,4,ARTR2/D,9
M4_3,4,ATCA2,0
M4_3,4,ATCA2/D,0
M4_3,4,CEMO2,0
M4_3,4,CEMO2,0
M4_3,4,CEMO2/D,0
M4_3,4,CHNAA3,0
M4_3,4,CHVI8,0
M4_3,4,CHVI8/D,0
M4_3,4,CRAN4,0
M4_3,4,EPVI,1
M4_3,4,EPVI/D,0
M4_3,4,JUOS,0
M4_3,4,JUOS/D,0
M4_3,4,KRLA2,0
M4_3,4,KRLA2/D,0
M4_3,4,MAFR3,0
M4_3,4,MAFR3/D,0
M4_3,4,PIED,0
M4_3,4,PIED/D,0
M4_3,4,SHRO,0
M4_3,4,SHRO/D,0
M4_3,4,SYOR,0
M4_3,4,SYOR/D,0
M4_3,4,SYOR,0
M4_3,4,SYOR/D,0
M4_3,4,YUAN2,0
M4_3,4,YUAN2/D,0
M4_3,4,YUBA,0
M4_3,4,YUBA/D,0
M4_4,2,AMUT,0
M4_4,2,ARTR2,0
M4_4,2,ARTR2/D,0
M4_4,2,ATCA2,0
M4_4,2,ATCA2/D,0
M4_4,2,CHVI8,0
M4_4,2,CHVI8/D,0
M4_4,2,CRAN4,0
M4_4,2,EPVI,0
M4_4,2,EPVI/D,0
M4_4,2,JUOS,0
M4_4,2,JUOS/D,0
M4_4,2,KRLA2,17
M4_4,2,KRLA2/D,0
M4_4,2,MAFR3,0
M4_4,2,PIED,0
M4_4,2,PIED/D,0
M4_4,2,SHRO,0
M4_4,2,SHRO/D,0
M4_4,2,YUBA,0
M4_4,2,YUBA/D,0
M4_4,3,AMUT,0
M4_4,3,ARTR2,0
M4_4,3,ARTR2/D,1
M4_4,3,ATCA2,0
M4_4,3,ATCA2/D,0
M4_4,3,CHVI8,0
M4_4,3,CHVI8/D,0
M4_4,3,CRAN4,0
M4_4,3,EPVI,0
M4_4,3,EPVI/D,0
M4_4,3,JUOS,0
M4_4,3,JUOS/D,0
M4_4,3,KRLA2,13
M4_4,3,KRLA2/D,0
M4_4,3,MAFR3,0
M4_4,3,PIED,0
M4_4,3,PIED/D,0
M4_4,3,SHRO,0
M4_4,3,SHRO/D,0
M4_4,3,YUBA,0
M4_4,3,YUBA/D,0
M4_4,4,AMUT,0
M4_4,4,ARTR2,0
M4_4,4,ARTR2/D,1
M4_4,4,ATCA2,0
M4_4,4,ATCA2/D,0
M4_4,4,CHVI8,0
M4_4,4,CHVI8/D,0
M4_4,4,CRAN4,0
M4_4,4,EPVI,0
M4_4,4,EPVI/D,0
M4_4,4,JUOS,0
M4_4,4,JUOS/D,0
M4_4,4,KRLA2,54
M4_4,4,KRLA2/D,0
M4_4,4,MAFR3,0
M4_4,4,PIED,0
M4_4,4,PIED/D,0
M4_4,4,SHRO,0
M4_4,4,SHRO/D,0
M4_4,4,YUBA,0
M4_4,4,YUBA/D,0
M4_5,2,ARTR2,0
M4_5,2,ARTR2/D,0
M4_5,2,ATCA2,0
M4_5,2,ATCA2/D,0
M4_5,2,CHNAA3,0
M4_5,2,CHVI8/D,0
M4_5,2,CHVI8,0
M4_5,2,CHVI8/D,0
M4_5,2,EPVI,0
M4_5,2,EPVI/D,0
M4_5,2,JUOS,0
M4_5,2,JUOS/D,0
M4_5,2,KRLA2,11
M4_5,2,KRLA2/D,0
M4_5,2,PIED,0
M4_5,2,PIED/D,0
M4_5,2,YUBA,0
M4_5,2,YUBA/D,0
M4_5,3,ARTR2,0
M4_5,3,ARTR2/D,0
M4_5,3,ATCA2,0
M4_5,3,ATCA2/D,0
M4_5,3,CHNAA3,0
M4_5,3,CHVI8/D,0
M4_5,3,CHVI8,0
M4_5,3,CHVI8/D,0
M4_5,3,EPVI,0
M4_5,3,EPVI/D,0
M4_5,3,JUOS,0
M4_5,3,JUOS/D,0
M4_5,3,KRLA2,10
M4_5,3,KRLA2/D,0
M4_5,3,PIED,0
M4_5,3,PIED/D,0
M4_5,3,YUBA,0
M4_5,3,YUBA/D,0
M4_5,4,ARTR2,0
M4_5,4,ARTR2/D,0
M4_5,4,ATCA2,0
M4_5,4,ATCA2/D,0
M4_5,4,CHNAA3,0
M4_5,4,CHVI8/D,0
M4_5,4,CHVI8,0
M4_5,4,CHVI8/D,0
M4_5,4,EPVI,0
M4_5,4,EPVI/D,0
M4_5,4,JUOS,0
M4_5,4,JUOS/D,0
M4_5,4,KRLA2,6
M4_5,4,KRLA2/D,0
M4_5,4,PIED,0
M4_5,4,PIED/D,0
M4_5,4,YUBA,0
M4_5,4,YUBA/D,0
M4_6,2,AMUT,0
M4_6,2,ARTR2,2
M4_6,2,ARTR2/D,12
M4_6,2,ATCA2,10
M4_6,2,ATCA2/D,0
M4_6,2,CEMO2,0
M4_6,2,CHVI8,5
M4_6,2,CHVI8/D,0
M4_6,2,CRAN4,0
M4_6,2,EPVI,0
M4_6,2,EPVI/D,0
M4_6,2,JUOS,0
M4_6,2,JUOS/D,0
M4_6,2,KRLA2,1
M4_6,2,KRLA2/D,0
M4_6,2,MAFR3,0
M4_6,2,PIED,0
M4_6,2,PIED/D,0
M4_6,2,SHRO,0
M4_6,2,SHRO/D,0
M4_6,2,SYOR,0
M4_6,2,SYOR/D,0
M4_6,2,YUBA,0
M4_6,2,YUBA/D,0
M4_6,3,AMUT,0
M4_6,3,ARTR2,1
M4_6,3,ARTR2/D,16
M4_6,3,ATCA2,8
M4_6,3,ATCA2/D,0
M4_6,3,CEMO2,0
M4_6,3,CHVI8,0
M4_6,3,CHVI8/D,0
M4_6,3,CRAN4,0
M4_6,3,EPVI,0
M4_6,3,EPVI/D,0
M4_6,3,JUOS,0
M4_6,3,JUOS/D,0
M4_6,3,KRLA2,9
M4_6,3,KRLA2/D,0
M4_6,3,MAFR3,0
M4_6,3,PIED,0
M4_6,3,PIED/D,0
M4_6,3,SHRO,0
M4_6,3,SHRO/D,0
M4_6,3,SYOR,0
M4_6,3,SYOR/D,0
M4_6,3,YUBA,0
M4_6,3,YUBA/D,0
M4_6,4,AMUT,0
M4_6,4,ARTR2,2
M4_6,4,ARTR2/D,23
M4_6,4,ATCA2,5
M4_6,4,ATCA2/D,0
M4_6,4,CEMO2,0
M4_6,4,CHVI8,0
M4_6,4,CHVI8/D,0
M4_6,4,CRAN4,0
M4_6,4,EPVI,0
M4_6,4,EPVI/D,0
M4_6,4,JUOS,0
M4_6,4,JUOS/D,0
M4_6,4,KRLA2,6
M4_6,4,KRLA2/D,0
M4_6,4,MAFR3,0
M4_6,4,PIED,0
M4_6,4,PIED/D,0
M4_6,4,SHRO,0
M4_6,4,SHRO/D,0
M4_6,4,SYOR,0
M4_6,4,SYOR/D,0
M4_6,4,YUBA,0
M4_6,4,YUBA/D,0
M4_7,2,ARTR2,2
M4_7,2,ARTR2/D,0
M4_7,2,ATCA2,0
M4_7,2,ATCA2/D,0
M4_7,2,CHVI8,58
M4_7,2,CHVI8/D,0
M4_7,2,EPVI,0
M4_7,2,EPVI/D,0
M4_7,2,JUOS,0
M4_7,2,JUOS/D,0
M4_7,2,KRLA2,0
M4_7,2,KRLA2/D,0
M4_7,2,PIED,0
M4_7,2,PIED/D,0
M4_7,2,YUBA,0
M4_7,2,YUBA/D,0
M4_7,3,ARTR2,4
M4_7,3,ARTR2/D,9
M4_7,3,ATCA2,0
M4_7,3,ATCA2/D,0
M4_7,3,CHVI8,58
M4_7,3,CHVI8/D,1
M4_7,3,EPVI,5
M4_7,3,EPVI/D,0
M4_7,3,JUOS,0
M4_7,3,JUOS/D,0
M4_7,3,KRLA2,1
M4_7,3,KRLA2/D,0
M4_7,3,PIED,0
M4_7,3,PIED/D,0
M4_7,3,YUBA,0
M4_7,3,YUBA/D,0
M4_7,4,ARTR2,0
M4_7,4,ARTR2/D,7
M4_7,4,ATCA2,0
M4_7,4,ATCA2/D,0
M4_7,4,CHVI8,57
M4_7,4,CHVI8/D,4
M4_7,4,EPVI,11
M4_7,4,EPVI/D,0
M4_7,4,JUOS,0
M4_7,4,JUOS/D,0
M4_7,4,KRLA2,0
M4_7,4,KRLA2/D,0
M4_7,4,PIED,0
M4_7,4,PIED/D,0
M4_7,4,YUBA,0
M4_7,4,YUBA/D,0
M4_9,2,AMUT,0
M4_9,2,AMUT/D,0
M4_9,2,ARTR2,64
M4_9,2,ARTR2/D,9
M4_9,2,ATCA2,0
M4_9,2,ATCA2/D,1
M4_9,2,CEMO2,0
M4_9,2,CEMO2,0
M4_9,2,CEMO2/D,0
M4_9,2,CHNAA3,0
M4_9,2,CHVI8,0
M4_9,2,CHVI8/D,0
M4_9,2,CRAN4,0
M4_9,2,EPVI,0
M4_9,2,EPVI/D,0
M4_9,2,JUOS,0
M4_9,2,JUOS/D,0
M4_9,2,KRLA2,0
M4_9,2,KRLA2/D,0
M4_9,2,MAFR3,0
M4_9,2,MAFR3/D,0
M4_9,2,PIED,0
M4_9,2,PIED/D,0
M4_9,2,SHRO,0
M4_9,2,SHRO/D,0
M4_9,2,SYOR,0
M4_9,2,SYOR/D,0
M4_9,2,SYOR,0
M4_9,2,SYOR/D,0
M4_9,2,YUAN2,0
M4_9,2,YUAN2/D,0
M4_9,2,YUBA,0
M4_9,2,YUBA/D,0
M4_9,3,AMUT,0
M4_9,3,AMUT/D,0
M4_9,3,ARTR2,27
M4_9,3,ARTR2/D,2
M4_9,3,ATCA2,5
M4_9,3,ATCA2/D,0
M4_9,3,CEMO2,0
M4_9,3,CEMO2,0
M4_9,3,CEMO2/D,0
M4_9,3,CHNAA3,0
M4_9,3,CHVI8,0
M4_9,3,CHVI8/D,0
M4_9,3,CRAN4,0
M4_9,3,EPVI,0
M4_9,3,EPVI/D,0
M4_9,3,JUOS,0
M4_9,3,JUOS/D,0
M4_9,3,KRLA2,0
M4_9,3,KRLA2/D,0
M4_9,3,MAFR3,0
M4_9,3,MAFR3/D,0
M4_9,3,PIED,0
M4_9,3,PIED/D,0
M4_9,3,SHRO,0
M4_9,3,SHRO/D,0
M4_9,3,SYOR,0
M4_9,3,SYOR/D,0
M4_9,3,SYOR,0
M4_9,3,SYOR/D,0
M4_9,3,YUAN2,0
M4_9,3,YUAN2/D,0
M4_9,3,YUBA,0
M4_9,3,YUBA/D,0
M4_9,4,AMUT,0
M4_9,4,AMUT/D,0
M4_9,4,ARTR2,19
M4_9,4,ARTR2/D,1
M4_9,4,ATCA2,5
M4_9,4,ATCA2/D,0
M4_9,4,CEMO2,0
M4_9,4,CEMO2,0
M4_9,4,CEMO2/D,0
M4_9,4,CHNAA3,0
M4_9,4,CHVI8,0
M4_9,4,CHVI8/D,0
M4_9,4,CRAN4,0
M4_9,4,EPVI,0
M4_9,4,EPVI/D,0
M4_9,4,JUOS,0
M4_9,4,JUOS/D,0
M4_9,4,KRLA2,0
M4_9,4,KRLA2/D,0
M4_9,4,MAFR3,0
M4_9,4,MAFR3/D,0
M4_9,4,PIED,0
M4_9,4,PIED/D,0
M4_9,4,SHRO,0
M4_9,4,SHRO/D,0
M4_9,4,SYOR,0
M4_9,4,SYOR/D,0
M4_9,4,SYOR,0
M4_9,4,SYOR/D,0
M4_9,4,YUAN2,0
M4_9,4,YUAN2/D,0
M4_9,4,YUBA,0
M4_9,4,YUBA/D,0
