"","ACHY","AMID","ARPU9","ARTR2","ARTR2.D","ATCA2","ATCA2.D","Bare.Soil","BOGR2","BOGR2.D","BRTE","CHLE4","CHVI8","CHVI8.D","ECCOC","ELEL5","EPVI","ERCI6","GRFA","GUSA2","GUSA2.D","HECO26","HECO26.D","JUOS","KRLA2","LEMO2","OPPO","OPPO.D","PEPU7","PHAU3","PIED","PIED.D","PLPA2","SALSO","SPCR","SPCR.D","Total.Foliar","CLLU2","LAOC3","SALSO.D","SPCO","HIJA"
"B3_91",0,0.00555555555555556,0,0,0,0,0,0.283333333333333,0.772222222222222,0.0166666666666667,0.00555555555555556,0,0,0,0,0,0,0,0.00555555555555556,0,0,0.0444444444444444,0.00555555555555556,0,0,0,0.0777777777777778,0,0,0,0,0,0.0222222222222222,0,0.155555555555556,0.00555555555555556,1.09444444444444,0,0.0111111111111111,0,0,0
"B4_11",0.0222222222222222,0,0,0.00555555555555556,0.0333333333333333,0.0111111111111111,0.0166666666666667,0.255555555555556,0.422222222222222,0.0222222222222222,0,0,0,0,0,0,0,0,0,0.0333333333333333,0.0333333333333333,0.322222222222222,0.0111111111111111,0,0,0,0.00555555555555556,0.00555555555555556,0,0,0,0,0,0,0.127777777777778,0,0.95,0,0,0,0.00555555555555556,0
"B4_101",0.0111111111111111,0,0,0,0.0277777777777778,0.0444444444444444,0,0.483333333333333,0.238888888888889,0.0166666666666667,0,0,0.00555555555555556,0,0,0,0,0,0,0.0555555555555556,0.0166666666666667,0.427777777777778,0,0.00555555555555556,0,0,0.00555555555555556,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0
"B4_21",0.00555555555555556,0,0.00555555555555556,0.00555555555555556,0.0388888888888889,0.0333333333333333,0,0.266666666666667,0.338888888888889,0.0166666666666667,0.0111111111111111,0,0,0,0,0,0,0,0,0.0444444444444444,0.0111111111111111,0.0333333333333333,0,0,0,0,0.0222222222222222,0,0.00555555555555556,0,0,0,0,0,0.144444444444444,0,0.688888888888889,0,0,0,0,0
"B4_31",0,0,0,0.00555555555555556,0.0944444444444444,0.00555555555555556,0,0.277777777777778,0.577777777777778,0.0833333333333333,0,0,0,0,0,0,0,0,0,0.0166666666666667,0.0111111111111111,0.111111111111111,0,0,0,0.00555555555555556,0,0,0,0,0.0333333333333333,0,0,0,0.0555555555555556,0,0.961111111111111,0,0,0,0,0
"B4_41",0.0111111111111111,0,0,0,0.0555555555555556,0,0,0.305555555555556,0.483333333333333,0.0444444444444444,0,0,0,0,0,0,0,0,0,0,0.00555555555555556,0.183333333333333,0.0111111111111111,0.00555555555555556,0,0,0.00555555555555556,0,0,0,0,0,0,0,0.205555555555556,0,0.972222222222222,0,0,0,0,0
"B4_61",0,0,0,0.0611111111111111,0.0277777777777778,0,0,0.227777777777778,0.222222222222222,0.0333333333333333,0,0,0,0,0,0,0,0,0,0.00555555555555556,0.00555555555555556,0.105555555555556,0,0,0.0111111111111111,0,0.0166666666666667,0,0,0,0,0,0,0,0.588888888888889,0.0111111111111111,1.01666666666667,0,0,0,0,0
"B4_71",0,0,0,0,0.0166666666666667,0.0277777777777778,0,0.133333333333333,0.666666666666667,0.05,0,0,0,0,0,0,0,0,0,0,0,0.00555555555555556,0,0,0.00555555555555556,0,0.0166666666666667,0.00555555555555556,0,0,0,0,0,0,0.255555555555556,0.0222222222222222,0.994444444444444,0,0,0.00555555555555556,0,0
"B4_81",0.0111111111111111,0,0,0,0,0.0722222222222222,0,0.205555555555556,0,0,0.133333333333333,0,0,0,0,0,0,0,0,0,0.00555555555555556,0.00555555555555556,0,0,0,0,0.205555555555556,0,0,0,0,0,0,0,0.711111111111111,0.0111111111111111,0.988888888888889,0,0,0.00555555555555556,0,0
"B4_91",0.0333333333333333,0,0,0,0.0333333333333333,0.00555555555555556,0,0.244444444444444,0.2,0.0277777777777778,0,0,0,0,0,0.00555555555555556,0,0,0,0.0166666666666667,0.00555555555555556,0.172222222222222,0,0.0166666666666667,0,0,0.0222222222222222,0.00555555555555556,0,0,0.105555555555556,0,0,0,0.138888888888889,0,0.761111111111111,0,0,0,0,0
"IL1_11",0,0,0,0.183333333333333,0.0388888888888889,0,0,0.372222222222222,0.544444444444444,0.0277777777777778,0,0,0,0,0,0,0,0.0111111111111111,0,0,0,0.0611111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0.0777777777777778,0,0.911111111111111,0,0,0,0,0.0111111111111111
"IL1_101",0,0,0,0,0,0.0277777777777778,0,0.133333333333333,0.677777777777778,0.0611111111111111,0.0222222222222222,0,0,0,0,0,0,0,0,0,0,0.0111111111111111,0,0,0.0222222222222222,0,0.0555555555555556,0,0,0,0,0,0,0,0.277777777777778,0,1.10555555555556,0,0,0,0,0
"IL1_31",0,0,0,0,0.00555555555555556,0.0444444444444444,0,0.166666666666667,0.138888888888889,0.0166666666666667,0.0222222222222222,0,0,0,0,0,0,0.05,0,0,0,0.00555555555555556,0,0,0,0,0.0555555555555556,0,0,0,0,0,0,0,0.661111111111111,0.0444444444444444,0.966666666666667,0,0.0166666666666667,0,0,0
"IL1_41",0.00555555555555556,0,0,0.0722222222222222,0.0333333333333333,0,0,0.327777777777778,0.372222222222222,0.00555555555555556,0,0,0.133333333333333,0,0.00555555555555556,0.00555555555555556,0.0111111111111111,0,0,0.0388888888888889,0,0.183333333333333,0,0,0,0,0.05,0,0,0,0,0,0,0,0.155555555555556,0,0.966666666666667,0,0,0,0,0
"IL1_51",0.0333333333333333,0,0,0,0.0388888888888889,0.0277777777777778,0,0.361111111111111,0.172222222222222,0.0111111111111111,0.00555555555555556,0.0111111111111111,0,0,0,0,0.0111111111111111,0,0,0.0166666666666667,0.0277777777777778,0.4,0.00555555555555556,0,0,0,0,0,0,0,0,0,0,0.00555555555555556,0.133333333333333,0,0.805555555555556,0,0,0,0.0111111111111111,0
"IL1_81",0,0,0,0.0111111111111111,0.0222222222222222,0.00555555555555556,0,0.177777777777778,0.583333333333333,0.00555555555555556,0.00555555555555556,0,0,0,0,0.00555555555555556,0,0.00555555555555556,0,0,0,0,0,0,0,0,0.0111111111111111,0,0,0,0,0,0,0,0.194444444444444,0.0111111111111111,0.833333333333333,0.00555555555555556,0,0.00555555555555556,0,0
"IL1_91",0,0,0.0166666666666667,0.0166666666666667,0.00555555555555556,0,0,0.0722222222222222,0.0888888888888889,0.0277777777777778,0,0,0,0,0,0,0,0,0,0,0,0.00555555555555556,0,0,0,0,0,0,0,0,0.277777777777778,0,0,0,0,0,0.433333333333333,0,0,0,0,0
"IL2_11",0.0222222222222222,0,0,0.0222222222222222,0.0333333333333333,0.0222222222222222,0,0.183333333333333,0.227777777777778,0.0222222222222222,0,0,0.0166666666666667,0,0,0,0,0,0,0.0388888888888889,0.0333333333333333,0.288888888888889,0,0,0,0,0,0,0.0222222222222222,0,0,0,0,0,0.116666666666667,0,0.766666666666667,0,0,0,0,0
"IL2_101",0,0,0,0.0333333333333333,0.0611111111111111,0.0222222222222222,0,0.211111111111111,0.4,0.0333333333333333,0,0,0.0555555555555556,0,0.00555555555555556,0,0,0,0,0.0277777777777778,0.0166666666666667,0.316666666666667,0,0,0.00555555555555556,0,0,0,0,0,0,0,0,0,0.138888888888889,0,1.01666666666667,0,0,0,0,0
"IL2_21",0,0,0,0,0.00555555555555556,0.0166666666666667,0,0.355555555555556,0.4,0.0166666666666667,0.0166666666666667,0,0,0,0,0.00555555555555556,0,0.00555555555555556,0,0,0,0.00555555555555556,0,0,0.0111111111111111,0,0.0111111111111111,0.0111111111111111,0,0,0,0,0,0,0.344444444444444,0.00555555555555556,0.822222222222222,0,0,0,0,0
"IL2_31",0.00555555555555556,0,0.00555555555555556,0.0111111111111111,0.05,0.0166666666666667,0,0.211111111111111,0.711111111111111,0.05,0,0,0,0,0,0,0,0,0,0.0166666666666667,0,0.105555555555556,0,0,0,0,0.00555555555555556,0,0,0,0,0,0.00555555555555556,0,0.261111111111111,0.0111111111111111,1.16111111111111,0,0,0,0,0
"IL2_41",0,0,0.00555555555555556,0,0.0222222222222222,0,0,0.322222222222222,0.0555555555555556,0.0111111111111111,0.0166666666666667,0,0,0,0,0.00555555555555556,0,0.00555555555555556,0,0,0,0.227777777777778,0,0,0,0,0.0333333333333333,0,0,0,0,0,0,0,0.455555555555556,0,0.788888888888889,0,0,0,0.0166666666666667,0
"IL2_51",0,0.00555555555555556,0,0,0,0,0,0.227777777777778,0.133333333333333,0.0111111111111111,0,0,0,0,0,0,0,0.0166666666666667,0.00555555555555556,0,0,0.0222222222222222,0,0,0.0166666666666667,0,0.0777777777777778,0,0,0,0,0,0.0166666666666667,0.00555555555555556,0.733333333333333,0,0.977777777777778,0,0.0111111111111111,0,0,0
"IL2_71",0.0166666666666667,0,0,0.105555555555556,0.0833333333333333,0.00555555555555556,0,0.35,0.355555555555556,0.0166666666666667,0.00555555555555556,0,0.00555555555555556,0,0,0,0.0166666666666667,0,0,0.05,0,0.233333333333333,0.00555555555555556,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.855555555555556,0,0,0,0,0
"IL2_81",0,0,0.00555555555555556,0.05,0.0222222222222222,0.0333333333333333,0,0.238888888888889,0.105555555555556,0.00555555555555556,0.0111111111111111,0,0,0,0.00555555555555556,0,0,0.0388888888888889,0,0.0444444444444444,0.0111111111111111,0.0388888888888889,0,0,0,0,0.0166666666666667,0,0,0,0,0,0,0,0.488888888888889,0,0.838888888888889,0,0.0111111111111111,0,0,0
"IL2_91",0.0111111111111111,0,0.00555555555555556,0,0.0444444444444444,0.05,0,0.272222222222222,0.277777777777778,0.00555555555555556,0,0,0,0,0,0,0.0111111111111111,0,0,0.0166666666666667,0,0.155555555555556,0,0,0,0,0.0277777777777778,0.0111111111111111,0,0,0.0333333333333333,0,0.00555555555555556,0,0.288888888888889,0.00555555555555556,0.883333333333333,0,0,0,0,0
"IL3_11",0,0,0,0,0.0333333333333333,0.0166666666666667,0,0.277777777777778,0.305555555555556,0.00555555555555556,0,0,0,0,0,0,0,0,0,0.0722222222222222,0.00555555555555556,0.155555555555556,0,0,0.00555555555555556,0,0,0,0,0,0,0,0,0,0.383333333333333,0,0.938888888888889,0,0,0,0,0
"IL3_101",0.0166666666666667,0,0,0.0888888888888889,0.0444444444444444,0.0222222222222222,0,0.327777777777778,0.383333333333333,0.0111111111111111,0,0,0.0333333333333333,0,0,0,0.00555555555555556,0,0,0,0,0.05,0.00555555555555556,0,0.00555555555555556,0,0.0722222222222222,0,0,0,0,0,0,0,0.238888888888889,0.0111111111111111,0.922222222222222,0.00555555555555556,0,0,0.0166666666666667,0
"IL3_21",0,0,0,0.0611111111111111,0.0277777777777778,0.0611111111111111,0.00555555555555556,0.272222222222222,0.477777777777778,0.0333333333333333,0,0,0,0,0,0,0,0.0111111111111111,0,0,0,0,0,0,0,0,0.0166666666666667,0,0,0,0,0,0,0,0.172222222222222,0.00555555555555556,0.883333333333333,0,0,0,0,0
"IL3_31",0,0,0,0,0.0722222222222222,0.00555555555555556,0,0.133333333333333,0.35,0,0,0,0.00555555555555556,0,0,0,0.0166666666666667,0,0,0.00555555555555556,0.0166666666666667,0.616666666666667,0.0277777777777778,0,0,0,0.00555555555555556,0,0,0,0,0,0,0,0.00555555555555556,0,0.994444444444444,0,0,0,0,0
"IL3_41",0,0,0,0.127777777777778,0.0333333333333333,0.00555555555555556,0,0.322222222222222,0.411111111111111,0.0333333333333333,0.00555555555555556,0,0.0388888888888889,0,0,0.00555555555555556,0,0,0.00555555555555556,0,0,0.172222222222222,0.00555555555555556,0,0,0,0.00555555555555556,0,0,0,0,0,0,0,0.1,0.00555555555555556,0.95,0,0,0,0,0
"IL3_61",0,0,0,0.0777777777777778,0.0333333333333333,0,0,0.388888888888889,0.416666666666667,0.0111111111111111,0,0,0,0,0,0,0,0.0111111111111111,0,0,0,0.0388888888888889,0,0,0.0111111111111111,0,0.00555555555555556,0,0,0,0,0,0,0,0.211111111111111,0,0.783333333333333,0,0,0,0,0
"IL3_71",0,0.00555555555555556,0,0.0222222222222222,0.0277777777777778,0.0277777777777778,0,0.244444444444444,0.561111111111111,0,0.05,0,0.00555555555555556,0,0,0,0,0,0.00555555555555556,0.0277777777777778,0.00555555555555556,0.238888888888889,0,0,0.00555555555555556,0,0.00555555555555556,0,0,0,0,0,0,0,0.127777777777778,0,1.00555555555556,0,0.00555555555555556,0,0,0
"IL3_91",0.00555555555555556,0,0.00555555555555556,0.122222222222222,0.0722222222222222,0,0,0.316666666666667,0.294444444444444,0.0444444444444444,0.00555555555555556,0,0,0.00555555555555556,0,0,0.00555555555555556,0,0,0.0333333333333333,0.0166666666666667,0.388888888888889,0,0,0,0,0.0166666666666667,0,0,0,0,0,0,0,0.05,0.00555555555555556,0.911111111111111,0,0,0,0,0
"IL4_101",0.0222222222222222,0,0,0.0944444444444444,0.0222222222222222,0.0277777777777778,0.00555555555555556,0.238888888888889,0.405555555555556,0.0111111111111111,0,0,0.0166666666666667,0,0,0,0,0,0,0,0,0.194444444444444,0,0,0,0,0.0277777777777778,0,0,0,0,0,0,0,0.177777777777778,0,0.944444444444444,0,0.00555555555555556,0,0,0
"IL4_21",0.00555555555555556,0,0,0.00555555555555556,0.0388888888888889,0.0722222222222222,0.0111111111111111,0.227777777777778,0.244444444444444,0.0277777777777778,0.0166666666666667,0,0,0,0,0,0,0,0,0.00555555555555556,0.0111111111111111,0.0666666666666667,0,0,0,0,0.00555555555555556,0,0,0,0.05,0,0,0,0.472222222222222,0.0111111111111111,0.944444444444444,0,0.00555555555555556,0,0,0
"IL4_31",0,0,0,0,0.0166666666666667,0.0111111111111111,0,0.25,0.388888888888889,0.0166666666666667,0,0,0,0,0,0,0,0,0,0.0166666666666667,0,0.466666666666667,0,0,0.00555555555555556,0,0.0277777777777778,0,0,0,0,0,0,0,0.0611111111111111,0,0.911111111111111,0,0,0,0,0
"IL4_41",0,0,0,0,0.0277777777777778,0.0111111111111111,0,0.194444444444444,0.305555555555556,0.05,0,0,0,0,0.0111111111111111,0,0.00555555555555556,0,0,0.0388888888888889,0.0277777777777778,0.155555555555556,0,0,0,0,0.00555555555555556,0.00555555555555556,0,0,0.0555555555555556,0,0,0,0.0388888888888889,0,0.705555555555556,0,0,0,0,0
"IL4_51",0.0111111111111111,0,0,0.00555555555555556,0.0222222222222222,0.0222222222222222,0,0.188888888888889,0.405555555555556,0.0277777777777778,0,0,0.0166666666666667,0,0,0,0,0,0,0.0333333333333333,0.00555555555555556,0.405555555555556,0,0,0,0,0.00555555555555556,0,0,0,0,0,0,0,0.1,0,0.983333333333333,0,0,0,0,0
"IL4_71",0.0277777777777778,0,0,0,0.0944444444444444,0.0388888888888889,0,0.327777777777778,0.461111111111111,0.0222222222222222,0,0,0.00555555555555556,0.00555555555555556,0,0,0,0,0,0.0277777777777778,0.0111111111111111,0.238888888888889,0.0111111111111111,0,0,0.00555555555555556,0,0,0,0,0,0,0,0,0.0388888888888889,0,1,0,0,0,0,0.116666666666667
"IL4_81",0,0,0,0.0111111111111111,0.00555555555555556,0,0,0.183333333333333,0.0333333333333333,0,0,0,0,0,0,0,0,0,0,0.0111111111111111,0,0,0,0.144444444444444,0,0.00555555555555556,0,0,0.00555555555555556,0,0.188888888888889,0,0,0,0,0,0.444444444444444,0,0,0,0,0
"IL4_91",0.0166666666666667,0,0,0.00555555555555556,0.0444444444444444,0.0222222222222222,0,0.122222222222222,0.311111111111111,0.0111111111111111,0,0,0,0,0,0,0,0,0,0.0166666666666667,0,0.6,0,0,0,0.00555555555555556,0.00555555555555556,0,0,0,0,0,0,0,0.133333333333333,0,1.08333333333333,0,0,0,0,0
"M1_11",0,0.0277777777777778,0,0,0.0111111111111111,0.116666666666667,0,0.261111111111111,0.0111111111111111,0,0.0388888888888889,0,0,0,0,0,0,0.0111111111111111,0.0111111111111111,0,0,0,0,0,0.0277777777777778,0,0,0,0,0,0,0,0.0222222222222222,0,0.361111111111111,0.0722222222222222,0.733333333333333,0,0.105555555555556,0,0,0
"M1_101",0,0.0111111111111111,0,0,0,0,0,0.15,0,0,0.0222222222222222,0.00555555555555556,0,0,0,0.00555555555555556,0,0.0388888888888889,0.0111111111111111,0,0,0,0,0,0,0,0.0777777777777778,0,0,0,0,0,0.0166666666666667,0,0.733333333333333,0,0.944444444444444,0,0.0722222222222222,0,0,0
"M1_21",0.0166666666666667,0.0111111111111111,0,0.0388888888888889,0.0611111111111111,0,0,0.233333333333333,0.0333333333333333,0.0111111111111111,0,0,0.0111111111111111,0,0,0,0,0.0222222222222222,0.0111111111111111,0,0,0.1,0,0,0.0611111111111111,0,0.00555555555555556,0,0,0,0,0,0.0111111111111111,0,0.327777777777778,0.0666666666666667,0.861111111111111,0,0.155555555555556,0,0,0
"M1_41",0,0.0777777777777778,0,0.00555555555555556,0.0222222222222222,0,0,0.233333333333333,0.0611111111111111,0.0333333333333333,0.00555555555555556,0,0,0,0,0,0,0,0.0166666666666667,0,0,0,0,0,0.0111111111111111,0,0.0333333333333333,0,0,0,0,0,0.0166666666666667,0,0.288888888888889,0.127777777777778,0.827777777777778,0.0111111111111111,0.177777777777778,0,0,0
"M1_51",0.0166666666666667,0.00555555555555556,0,0.0166666666666667,0.0888888888888889,0.0277777777777778,0,0.238888888888889,0.372222222222222,0.0277777777777778,0.0111111111111111,0.00555555555555556,0,0,0,0,0,0,0.0111111111111111,0,0,0.0722222222222222,0,0,0,0,0.0111111111111111,0,0,0,0,0,0,0,0.438888888888889,0,1.02222222222222,0,0,0,0,0
"M1_61",0,0.0333333333333333,0,0,0,0.138888888888889,0.0111111111111111,0.344444444444444,0.25,0.0111111111111111,0.0277777777777778,0,0,0,0,0,0,0,0.0166666666666667,0,0,0,0,0,0.00555555555555556,0,0.0555555555555556,0,0,0,0,0,0.0111111111111111,0,0.3,0.05,0.877777777777778,0,0.0611111111111111,0,0,0
"M1_71",0,0.0166666666666667,0,0,0,0.205555555555556,0,0.172222222222222,0,0,0.311111111111111,0,0,0,0,0,0,0.0388888888888889,0.00555555555555556,0,0,0,0,0,0,0,0.0333333333333333,0,0,0,0,0,0.0166666666666667,0.00555555555555556,0.422222222222222,0,0.844444444444444,0,0.0555555555555556,0,0,0
"M1_81",0,0,0,0,0,0.0666666666666667,0.0222222222222222,0.377777777777778,0,0,0.00555555555555556,0,0,0,0,0,0,0.0111111111111111,0,0,0,0,0,0,0,0,0.0388888888888889,0,0,0,0,0,0,0.133333333333333,0.483333333333333,0.0111111111111111,0.705555555555556,0,0,0.00555555555555556,0,0
"M2_11",0.0333333333333333,0,0.00555555555555556,0.0166666666666667,0.0888888888888889,0.0111111111111111,0,0.283333333333333,0.594444444444444,0.0222222222222222,0.00555555555555556,0,0.0277777777777778,0,0,0,0,0,0,0.0222222222222222,0,0.144444444444444,0.0111111111111111,0,0,0,0.00555555555555556,0,0,0,0,0,0,0,0.183333333333333,0,1.03333333333333,0,0,0,0,0
"M2_101",0,0.0666666666666667,0,0.00555555555555556,0,0.105555555555556,0,0.361111111111111,0,0,0,0,0,0,0,0,0,0,0.0166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277777777777778,0.0222222222222222,0.394444444444444,0,0.605555555555556,0,0.0277777777777778,0,0,0
"M2_31",0.00555555555555556,0,0,0,0.111111111111111,0.0222222222222222,0.0111111111111111,0.161111111111111,0.616666666666667,0.0333333333333333,0,0,0,0,0,0,0,0,0,0.0277777777777778,0.00555555555555556,0.316666666666667,0.00555555555555556,0,0,0,0.0333333333333333,0,0,0,0,0,0,0,0.127777777777778,0,1.16111111111111,0,0,0,0,0
"M2_51",0,0.0444444444444444,0,0,0,0.0611111111111111,0,0.288888888888889,0.433333333333333,0.0333333333333333,0.00555555555555556,0,0,0,0,0,0,0,0.0222222222222222,0,0,0,0,0,0,0,0.0166666666666667,0,0,0,0,0,0,0,0.172222222222222,0.0111111111111111,0.772222222222222,0.0277777777777778,0.0166666666666667,0,0,0
"M2_61",0,0.00555555555555556,0,0,0,0.177777777777778,0.0277777777777778,0.377777777777778,0,0,0.0111111111111111,0,0,0,0.00555555555555556,0,0,0,0,0,0,0,0,0,0,0,0.00555555555555556,0,0,0,0,0,0.00555555555555556,0.0166666666666667,0.416666666666667,0,0.622222222222222,0,0,0,0,0
"M2_71",0,0,0,0,0,0.0777777777777778,0,0.305555555555556,0.0277777777777778,0,0.0833333333333333,0,0,0,0,0,0,0.0611111111111111,0,0,0,0,0,0,0,0,0.0666666666666667,0,0,0,0,0,0,0.166666666666667,0.433333333333333,0,0.8,0,0.00555555555555556,0.0111111111111111,0,0
"M2_81",0,0.133333333333333,0,0,0,0.05,0,0.272222222222222,0.161111111111111,0.0166666666666667,0.0111111111111111,0,0,0,0,0.00555555555555556,0,0,0.0111111111111111,0,0,0,0,0,0.0166666666666667,0,0.0166666666666667,0,0,0,0,0,0.05,0,0.566666666666667,0.00555555555555556,1,0,0.0611111111111111,0,0,0
"M2_91",0,0.0277777777777778,0,0,0.0277777777777778,0.0555555555555556,0,0.216666666666667,0.122222222222222,0.0166666666666667,0,0,0,0,0,0,0,0.0111111111111111,0.0277777777777778,0,0,0,0.00555555555555556,0,0.00555555555555556,0,0.0388888888888889,0,0,0,0,0,0.0388888888888889,0,0.288888888888889,0.0666666666666667,0.788888888888889,0,0.105555555555556,0,0,0
"M3_11",0,0,0,0,0,0,0,0.294444444444444,0.561111111111111,0.0444444444444444,0.00555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166666666666667,0,0.0666666666666667,0,0,0,0,0,0,0,0.305555555555556,0.0111111111111111,1.00555555555556,0,0.0166666666666667,0,0,0
"M3_21",0.0277777777777778,0,0,0.0222222222222222,0.144444444444444,0.0166666666666667,0,0.3,0.522222222222222,0.0111111111111111,0,0,0.0166666666666667,0,0,0.00555555555555556,0,0,0,0.0555555555555556,0,0.194444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.966666666666667,0,0.00555555555555556,0,0,0
"M3_31",0.116666666666667,0,0,0.0111111111111111,0.00555555555555556,0.0333333333333333,0.0222222222222222,0.255555555555556,0.472222222222222,0.0111111111111111,0,0,0.1,0,0,0,0,0,0,0.00555555555555556,0.00555555555555556,0.35,0,0,0,0,0.00555555555555556,0,0,0,0,0,0,0,0.0833333333333333,0,1.09444444444444,0,0.00555555555555556,0,0.0166666666666667,0
"M3_51",0,0,0,0,0.1,0.0111111111111111,0.0111111111111111,0.138888888888889,0.711111111111111,0.0166666666666667,0.00555555555555556,0,0,0,0,0,0,0,0,0,0,0.0944444444444444,0,0,0,0,0.00555555555555556,0.00555555555555556,0,0,0,0,0.00555555555555556,0,0.294444444444444,0,1.19444444444444,0,0,0,0,0
"M3_71",0,0.05,0,0.0111111111111111,0.00555555555555556,0,0,0.244444444444444,0.0888888888888889,0.0333333333333333,0.0666666666666667,0,0,0,0,0,0,0,0.00555555555555556,0,0,0,0,0,0.0111111111111111,0,0.00555555555555556,0.00555555555555556,0,0,0,0,0.0277777777777778,0,0.211111111111111,0.0944444444444444,0.705555555555556,0.0111111111111111,0.0777777777777778,0.0222222222222222,0.00555555555555556,0
"M3_81",0.0388888888888889,0,0,0,0.144444444444444,0.05,0,0.283333333333333,0.45,0.0222222222222222,0.0111111111111111,0,0,0,0,0,0,0,0,0.0111111111111111,0.0111111111111111,0.272222222222222,0.00555555555555556,0,0,0,0.0277777777777778,0,0,0,0,0,0.0111111111111111,0,0.116666666666667,0.00555555555555556,0.983333333333333,0,0,0,0,0
"M4_21",0.0777777777777778,0,0,0.0277777777777778,0,0.0388888888888889,0.00555555555555556,0.183333333333333,0.388888888888889,0.00555555555555556,0,0,0.116666666666667,0.0166666666666667,0,0,0.00555555555555556,0,0,0.0222222222222222,0,0.227777777777778,0,0,0.0166666666666667,0,0,0,0,0,0,0,0,0,0.227777777777778,0,0.994444444444444,0,0.00555555555555556,0,0,0
"M4_31",0.0444444444444444,0,0,0,0.0722222222222222,0.00555555555555556,0,0.138888888888889,0.705555555555556,0.0333333333333333,0,0,0.0222222222222222,0.00555555555555556,0.00555555555555556,0,0.00555555555555556,0,0,0.0222222222222222,0,0.333333333333333,0.00555555555555556,0,0,0,0.0111111111111111,0,0,0,0,0,0,0,0.0777777777777778,0.00555555555555556,1.16666666666667,0,0,0,0,0
"M4_41",0,0.0166666666666667,0,0,0.00555555555555556,0,0,0.35,0.638888888888889,0.0166666666666667,0,0,0,0,0,0,0,0,0,0,0,0.0888888888888889,0.00555555555555556,0,0.0166666666666667,0,0.0666666666666667,0.00555555555555556,0,0,0,0,0.0111111111111111,0,0.116666666666667,0.00555555555555556,0.911111111111111,0.0111111111111111,0,0,0,0
"M4_51",0,0.0722222222222222,0,0,0,0,0,0.211111111111111,0.194444444444444,0.0388888888888889,0,0,0,0,0,0,0,0,0,0,0.00555555555555556,0.00555555555555556,0,0,0,0,0.0555555555555556,0,0,0,0,0,0.00555555555555556,0,0.294444444444444,0.0944444444444444,0.8,0.0166666666666667,0.133333333333333,0,0,0
"M4_61",0.0333333333333333,0,0,0.0111111111111111,0.105555555555556,0.0333333333333333,0,0.25,0.366666666666667,0.0277777777777778,0,0,0.0388888888888889,0,0,0.00555555555555556,0,0,0,0.0222222222222222,0,0.116666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.177777777777778,0,0.85,0,0,0,0,0
"M4_71",0.0444444444444444,0,0.00555555555555556,0,0.05,0.0111111111111111,0,0.222222222222222,0.344444444444444,0.0111111111111111,0,0,0.272222222222222,0.00555555555555556,0,0,0,0,0,0.00555555555555556,0.00555555555555556,0.155555555555556,0,0,0,0.00555555555555556,0.00555555555555556,0,0.00555555555555556,0,0,0,0,0,0.0222222222222222,0,0.844444444444444,0,0,0,0,0
"M4_91",0,0,0.00555555555555556,0.194444444444444,0.0222222222222222,0.05,0,0.6,0.472222222222222,0.0166666666666667,0,0,0,0,0,0.0111111111111111,0,0,0,0.0388888888888889,0,0.00555555555555556,0,0,0,0,0.0944444444444444,0,0,0,0,0,0,0,0.05,0,0.838888888888889,0,0,0,0,0
"NA1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
