"","ACHY","AMID","ARPU9","ARTR2","ARTR2.D","ATCA2","ATCA2.D","Bare.Soil","BOGR2","BOGR2.D","BRTE","CHLE4","CHVI8","CHVI8.D","ECCOC","ELEL5","EPVI","ERCI6","GRFA","GUSA2","GUSA2.D","HECO26","HECO26.D","JUOS","KRLA2","LEMO2","OPPO","OPPO.D","PEPU7","PHAU3","PIED","PIED.D","PLPA2","SALSO","SPCR","SPCR.D","Total.Foliar","CLLU2","LAOC3","SALSO.D","SPCO","HIJA"
"IL2_8",0,0,0.333333333333333,3,1.33333333333333,2,0,14.3333333333333,6.33333333333333,0.333333333333333,0.666666666666667,0,0,0,0.333333333333333,0,0,2.33333333333333,0,2.66666666666667,0.666666666666667,2.33333333333333,0,0,0,0,1,0,0,0,0,0,0,0,29.3333333333333,0,50.3333333333333,0,0.666666666666667,0,0,0
"IL2_9",0.666666666666667,0,0.333333333333333,0,2.66666666666667,3,0,16.3333333333333,16.6666666666667,0.333333333333333,0,0,0,0,0,0,0.666666666666667,0,0,1,0,9.33333333333333,0,0,0,0,1.66666666666667,0.666666666666667,0,0,2,0,0.333333333333333,0,17.3333333333333,0.333333333333333,53,0,0,0,0,0
"IL3_1",0,0,0,0,2,1,0,16.6666666666667,18.3333333333333,0.333333333333333,0,0,0,0,0,0,0,0,0,4.33333333333333,0.333333333333333,9.33333333333333,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,23,0,56.3333333333333,0,0,0,0,0
"IL3_10",1,0,0,5.33333333333333,2.66666666666667,1.33333333333333,0,19.6666666666667,23,0.666666666666667,0,0,2,0,0,0,0.333333333333333,0,0,0,0,3,0.333333333333333,0,0.333333333333333,0,4.33333333333333,0,0,0,0,0,0,0,14.3333333333333,0.666666666666667,55.3333333333333,0.333333333333333,0,0,1,0
"IL3_2",0,0,0,3.66666666666667,1.66666666666667,3.66666666666667,0.333333333333333,16.3333333333333,28.6666666666667,2,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.3333333333333,0.333333333333333,53,0,0,0,0,0
"IL3_3",0,0,0,0,4.33333333333333,0.333333333333333,0,8,21,0,0,0,0.333333333333333,0,0,0,1,0,0,0.333333333333333,1,37,1.66666666666667,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0.333333333333333,0,59.6666666666667,0,0,0,0,0
"IL3_4",0,0,0,7.66666666666667,2,0.333333333333333,0,19.3333333333333,24.6666666666667,2,0.333333333333333,0,2.33333333333333,0,0,0.333333333333333,0,0,0.333333333333333,0,0,10.3333333333333,0.333333333333333,0,0,0,0.333333333333333,0,0,0,0,0,0,0,6,0.333333333333333,57,0,0,0,0,0
"IL3_6",0,0,0,4.66666666666667,2,0,0,23.3333333333333,25,0.666666666666667,0,0,0,0,0,0,0,0.666666666666667,0,0,0,2.33333333333333,0,0,0.666666666666667,0,0.333333333333333,0,0,0,0,0,0,0,12.6666666666667,0,47,0,0,0,0,0
"IL3_7",0,0.333333333333333,0,1.33333333333333,1.66666666666667,1.66666666666667,0,14.6666666666667,33.6666666666667,0,3,0,0.333333333333333,0,0,0,0,0,0.333333333333333,1.66666666666667,0.333333333333333,14.3333333333333,0,0,0.333333333333333,0,0.333333333333333,0,0,0,0,0,0,0,7.66666666666667,0,60.3333333333333,0,0.333333333333333,0,0,0
"IL3_9",0.333333333333333,0,0.333333333333333,7.33333333333333,4.33333333333333,0,0,19,17.6666666666667,2.66666666666667,0.333333333333333,0,0,0.333333333333333,0,0,0.333333333333333,0,0,2,1,23.3333333333333,0,0,0,0,1,0,0,0,0,0,0,0,3,0.333333333333333,54.6666666666667,0,0,0,0,0
"IL4_10",1.33333333333333,0,0,5.66666666666667,1.33333333333333,1.66666666666667,0.333333333333333,14.3333333333333,24.3333333333333,0.666666666666667,0,0,1,0,0,0,0,0,0,0,0,11.6666666666667,0,0,0,0,1.66666666666667,0,0,0,0,0,0,0,10.6666666666667,0,56.6666666666667,0,0.333333333333333,0,0,0
"IL4_2",0.333333333333333,0,0,0.333333333333333,2.33333333333333,4.33333333333333,0.666666666666667,13.6666666666667,14.6666666666667,1.66666666666667,1,0,0,0,0,0,0,0,0,0.333333333333333,0.666666666666667,4,0,0,0,0,0.333333333333333,0,0,0,3,0,0,0,28.3333333333333,0.666666666666667,56.6666666666667,0,0.333333333333333,0,0,0
"IL4_3",0,0,0,0,1,0.666666666666667,0,15,23.3333333333333,1,0,0,0,0,0,0,0,0,0,1,0,28,0,0,0.333333333333333,0,1.66666666666667,0,0,0,0,0,0,0,3.66666666666667,0,54.6666666666667,0,0,0,0,0
"IL4_4",0,0,0,0,1.66666666666667,0.666666666666667,0,11.6666666666667,18.3333333333333,3,0,0,0,0,0.666666666666667,0,0.333333333333333,0,0,2.33333333333333,1.66666666666667,9.33333333333333,0,0,0,0,0.333333333333333,0.333333333333333,0,0,3.33333333333333,0,0,0,2.33333333333333,0,42.3333333333333,0,0,0,0,0
"IL4_5",0.666666666666667,0,0,0.333333333333333,1.33333333333333,1.33333333333333,0,11.3333333333333,24.3333333333333,1.66666666666667,0,0,1,0,0,0,0,0,0,2,0.333333333333333,24.3333333333333,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,6,0,59,0,0,0,0,0
"IL4_7",1.66666666666667,0,0,0,5.66666666666667,2.33333333333333,0,19.6666666666667,27.6666666666667,1.33333333333333,0,0,0.333333333333333,0.333333333333333,0,0,0,0,0,1.66666666666667,0.666666666666667,14.3333333333333,0.666666666666667,0,0,0.333333333333333,0,0,0,0,0,0,0,0,2.33333333333333,0,60,0,0,0,0,7
"IL4_8",0,0,0,0.666666666666667,0.333333333333333,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,8.66666666666667,0,0.333333333333333,0,0,0.333333333333333,0,11.3333333333333,0,0,0,0,0,26.6666666666667,0,0,0,0,0
"IL4_9",1,0,0,0.333333333333333,2.66666666666667,1.33333333333333,0,7.33333333333333,18.6666666666667,0.666666666666667,0,0,0,0,0,0,0,0,0,1,0,36,0,0,0,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,8,0,65,0,0,0,0,0
"M1_1",0,1.66666666666667,0,0,0.666666666666667,7,0,15.6666666666667,0.666666666666667,0,2.33333333333333,0,0,0,0,0,0,0.666666666666667,0.666666666666667,0,0,0,0,0,1.66666666666667,0,0,0,0,0,0,0,1.33333333333333,0,21.6666666666667,4.33333333333333,44,0,6.33333333333333,0,0,0
"M1_10",0,0.666666666666667,0,0,0,0,0,9,0,0,1.33333333333333,0.333333333333333,0,0,0,0.333333333333333,0,2.33333333333333,0.666666666666667,0,0,0,0,0,0,0,4.66666666666667,0,0,0,0,0,1,0,44,0,56.6666666666667,0,4.33333333333333,0,0,0
"M1_2",1,0.666666666666667,0,2.33333333333333,3.66666666666667,0,0,14,2,0.666666666666667,0,0,0.666666666666667,0,0,0,0,1.33333333333333,0.666666666666667,0,0,6,0,0,3.66666666666667,0,0.333333333333333,0,0,0,0,0,0.666666666666667,0,19.6666666666667,4,51.6666666666667,0,9.33333333333333,0,0,0
"M1_4",0,4.66666666666667,0,0.333333333333333,1.33333333333333,0,0,14,3.66666666666667,2,0.333333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0.666666666666667,0,2,0,0,0,0,0,1,0,17.3333333333333,7.66666666666667,49.6666666666667,0.666666666666667,10.6666666666667,0,0,0
"M1_5",1,0.333333333333333,0,1,5.33333333333333,1.66666666666667,0,14.3333333333333,22.3333333333333,1.66666666666667,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0.666666666666667,0,0,4.33333333333333,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,26.3333333333333,0,61.3333333333333,0,0,0,0,0
"M1_6",0,2,0,0,0,8.33333333333333,0.666666666666667,20.6666666666667,15,0.666666666666667,1.66666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0.333333333333333,0,3.33333333333333,0,0,0,0,0,0.666666666666667,0,18,3,52.6666666666667,0,3.66666666666667,0,0,0
"M1_7",0,1,0,0,0,12.3333333333333,0,10.3333333333333,0,0,18.6666666666667,0,0,0,0,0,0,2.33333333333333,0.333333333333333,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0.333333333333333,25.3333333333333,0,50.6666666666667,0,3.33333333333333,0,0,0
"M1_8",0,0,0,0,0,4,1.33333333333333,22.6666666666667,0,0,0.333333333333333,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,2.33333333333333,0,0,0,0,0,0,8,29,0.666666666666667,42.3333333333333,0,0,0.333333333333333,0,0
"M2_1",2,0,0.333333333333333,1,5.33333333333333,0.666666666666667,0,17,35.6666666666667,1.33333333333333,0.333333333333333,0,1.66666666666667,0,0,0,0,0,0,1.33333333333333,0,8.66666666666667,0.666666666666667,0,0,0,0.333333333333333,0,0,0,0,0,0,0,11,0,62,0,0,0,0,0
"M2_10",0,4,0,0.333333333333333,0,6.33333333333333,0,21.6666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66666666666667,1.33333333333333,23.6666666666667,0,36.3333333333333,0,1.66666666666667,0,0,0
"M2_3",0.333333333333333,0,0,0,6.66666666666667,1.33333333333333,0.666666666666667,9.66666666666667,37,2,0,0,0,0,0,0,0,0,0,1.66666666666667,0.333333333333333,19,0.333333333333333,0,0,0,2,0,0,0,0,0,0,0,7.66666666666667,0,69.6666666666667,0,0,0,0,0
"M2_5",0,2.66666666666667,0,0,0,3.66666666666667,0,17.3333333333333,26,2,0.333333333333333,0,0,0,0,0,0,0,1.33333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.3333333333333,0.666666666666667,46.3333333333333,1.66666666666667,1,0,0,0
"M2_6",0,0.333333333333333,0,0,0,10.6666666666667,1.66666666666667,22.6666666666667,0,0,0.666666666666667,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0.333333333333333,1,25,0,37.3333333333333,0,0,0,0,0
"M2_7",0,0,0,0,0,4.66666666666667,0,18.3333333333333,1.66666666666667,0,5,0,0,0,0,0,0,3.66666666666667,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10,26,0,48,0,0.333333333333333,0.666666666666667,0,0
"M2_8",0,8,0,0,0,3,0,16.3333333333333,9.66666666666667,1,0.666666666666667,0,0,0,0,0.333333333333333,0,0,0.666666666666667,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,34,0.333333333333333,60,0,3.66666666666667,0,0,0
"M2_9",0,1.66666666666667,0,0,1.66666666666667,3.33333333333333,0,13,7.33333333333333,1,0,0,0,0,0,0,0,0.666666666666667,1.66666666666667,0,0,0,0.333333333333333,0,0.333333333333333,0,2.33333333333333,0,0,0,0,0,2.33333333333333,0,17.3333333333333,4,47.3333333333333,0,6.33333333333333,0,0,0
"M3_1",0,0,0,0,0,0,0,17.6666666666667,33.6666666666667,2.66666666666667,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,18.3333333333333,0.666666666666667,60.3333333333333,0,1,0,0,0
"M3_2",1.66666666666667,0,0,1.33333333333333,8.66666666666667,1,0,18,31.3333333333333,0.666666666666667,0,0,1,0,0,0.333333333333333,0,0,0,3.33333333333333,0,11.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,3,0,58,0,0.333333333333333,0,0,0
"M3_3",7,0,0,0.666666666666667,0.333333333333333,2,1.33333333333333,15.3333333333333,28.3333333333333,0.666666666666667,0,0,6,0,0,0,0,0,0,0.333333333333333,0.333333333333333,21,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,5,0,65.6666666666667,0,0.333333333333333,0,1,0
"M3_5",0,0,0,0,6,0.666666666666667,0.666666666666667,8.33333333333333,42.6666666666667,1,0.333333333333333,0,0,0,0,0,0,0,0,0,0,5.66666666666667,0,0,0,0,0.333333333333333,0.333333333333333,0,0,0,0,0.333333333333333,0,17.6666666666667,0,71.6666666666667,0,0,0,0,0
"M3_7",0,3,0,0.666666666666667,0.333333333333333,0,0,14.6666666666667,5.33333333333333,2,4,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0.666666666666667,0,0.333333333333333,0.333333333333333,0,0,0,0,1.66666666666667,0,12.6666666666667,5.66666666666667,42.3333333333333,0.666666666666667,4.66666666666667,1.33333333333333,0.333333333333333,0
"M3_8",2.33333333333333,0,0,0,8.66666666666667,3,0,17,27,1.33333333333333,0.666666666666667,0,0,0,0,0,0,0,0,0.666666666666667,0.666666666666667,16.3333333333333,0.333333333333333,0,0,0,1.66666666666667,0,0,0,0,0,0.666666666666667,0,7,0.333333333333333,59,0,0,0,0,0
"M4_2",4.66666666666667,0,0,1.66666666666667,0,2.33333333333333,0.333333333333333,11,23.3333333333333,0.333333333333333,0,0,7,1,0,0,0.333333333333333,0,0,1.33333333333333,0,13.6666666666667,0,0,1,0,0,0,0,0,0,0,0,0,13.6666666666667,0,59.6666666666667,0,0.333333333333333,0,0,0
"M4_3",2.66666666666667,0,0,0,4.33333333333333,0.333333333333333,0,8.33333333333333,42.3333333333333,2,0,0,1.33333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0,1.33333333333333,0,20,0.333333333333333,0,0,0,0.666666666666667,0,0,0,0,0,0,0,4.66666666666667,0.333333333333333,70,0,0,0,0,0
"M4_4",0,1,0,0,0.333333333333333,0,0,21,38.3333333333333,1,0,0,0,0,0,0,0,0,0,0,0,5.33333333333333,0.333333333333333,0,1,0,4,0.333333333333333,0,0,0,0,0.666666666666667,0,7,0.333333333333333,54.6666666666667,0.666666666666667,0,0,0,0
"M4_5",0,4.33333333333333,0,0,0,0,0,12.6666666666667,11.6666666666667,2.33333333333333,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0,0,0,0,3.33333333333333,0,0,0,0,0,0.333333333333333,0,17.6666666666667,5.66666666666667,48,1,8,0,0,0
"M4_6",2,0,0,0.666666666666667,6.33333333333333,2,0,15,22,1.66666666666667,0,0,2.33333333333333,0,0,0.333333333333333,0,0,0,1.33333333333333,0,7,0,0,0,0,0,0,0,0,0,0,0,0,10.6666666666667,0,51,0,0,0,0,0
"M4_7",2.66666666666667,0,0.333333333333333,0,3,0.666666666666667,0,13.3333333333333,20.6666666666667,0.666666666666667,0,0,16.3333333333333,0.333333333333333,0,0,0,0,0,0.333333333333333,0.333333333333333,9.33333333333333,0,0,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0,0,0,0,1.33333333333333,0,50.6666666666667,0,0,0,0,0
"M4_9",0,0,0.333333333333333,11.6666666666667,1.33333333333333,3,0,36,28.3333333333333,1,0,0,0,0,0,0.666666666666667,0,0,0,2.33333333333333,0,0.333333333333333,0,0,0,0,5.66666666666667,0,0,0,0,0,0,0,3,0,50.3333333333333,0,0,0,0,0
