type	ident	Latitude	Longitude	y_proj	x_proj	comment	display	symbol	dist	proximity	color	altitude	depth	temp	time	wpt_class	sub_class	attrib	link	state	country	city	address	zip	facility	crossroad	ete	dtype	model	filename	ltime	magvar	geoidheight	desc	fix	sat	hdop	vdop	pdop	ageofdgpsdata	dgpsid	dir
WAYPOINT	B4 1	37.97566893	-109.9284723	4203656.968	594109.6854	B4 1		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					B4 1							
WAYPOINT	B4 10	37.97215574	-109.9199886	4203275.767	594859.3353	B4 10		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					B4 10							
WAYPOINT	B4 2	37.95654503	-109.9315181	4201531.979	593866.525	B4 2		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					B4 2							
WAYPOINT	B4 3	37.97068077	-109.9295086	4203102.454	594025.0344	B4 3		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					B4 3							
WAYPOINT	B4 4	37.97381409	-109.9224699	4203457.247	594639.263	B4 4		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					B4 4							
WAYPOINT	B4 5	37.95090535	-109.920356	4200917.531	594854.4004	B4 5		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					B4 5							
WAYPOINT	B4 6	37.97508488	-109.9266185	4203594.04	594273.2542	B4 6		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					B4 6							
WAYPOINT	B4 7	37.95113929	-109.9154842	4200948.46	595282.1269	B4 7		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					B4 7							
WAYPOINT	B4 8	37.97120799	-109.9241883	4203166.339	594491.6679	B4 8		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					B4 8							
WAYPOINT	B4 9	37.97233804	-109.9188951	4203297.11	594955.1476	B4 9		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					B4 9							
WAYPOINT	B4-10P	37.97236076	-109.9201622	4203298.339	594843.8244	21-JUL-13 9:54:21AM		City (Small)				1889.582764																	garmin GPSMap60CSX Software Version 4.20		7/21/2013 3:54			21-JUL-13 9:54:21AM								
WAYPOINT	B4-1P	37.97565451	-109.92847	4203655.371	594109.91	03-JUL-13 4:52:30PM		City (Small)				1888.140869																	garmin GPSMap60CSX Software Version 4.20		7/3/2013 10:52			03-JUL-13 4:52:30PM								
WAYPOINT	B4-2P	37.95653061	-109.9314951	4201530.403	593868.561	24-JUN-13 12:12:18PM		City (Small)				1881.171387																	garmin GPSMap60CSX Software Version 4.20		6/24/2013 6:12			24-JUN-13 12:12:18PM								
WAYPOINT	B4-3P	37.97068781	-109.9295187	4203103.225	594024.142	03-JUL-13 10:13:05AM		City (Small)				1877.566406																	garmin GPSMap60CSX Software Version 4.20		7/3/2013 4:13			03-JUL-13 10:13:05AM								
WAYPOINT	B4-4P	37.97382482	-109.9224593	4203458.449	594640.1769	03-JUL-13 5:21:21PM		City (Small)				1890.784424																	garmin GPSMap60CSX Software Version 4.20		7/3/2013 11:21			03-JUL-13 5:21:21PM								
WAYPOINT	B4-6P	37.97480383	-109.9264699	4203563.007	594286.6665	03-JUL-13 4:00:20PM		City (Small)				1880.690674																	garmin GPSMap60CSX Software Version 4.20		7/3/2013 10:00			03-JUL-13 4:00:20PM								
WAYPOINT	B4-7P	37.95116703	-109.91523	4200951.798	595304.4269	25-MAY-13 10:41:22AM		City (Small)				1877.566406																	garmin GPSMap60CSX Software Version 4.20		5/25/2013 4:41			25-MAY-13 10:41:22AM								
WAYPOINT	B4-8P	37.97145216	-109.9245831	4203193.03	594456.686	05-JUL-13 8:27:49AM		City (Small)				1888.140869																	garmin GPSMap60CSX Software Version 4.20		7/5/2013 2:27			05-JUL-13 8:27:49AM								
WAYPOINT	B4-9P	37.97235045	-109.9188951	4203298.486	594955.1316	04-JUL-13 4:53:47PM		City (Small)				1891.505371																	garmin GPSMap60CSX Software Version 4.20		7/4/2013 10:53			04-JUL-13 4:53:47PM								
WAYPOINT	BLM CABIN	37.98107584	-109.8753468	4204311.936	598768.4664	BLM CABIN		Flag	 Blue				1986.434814																	garmin GPSMap60CSX Software Version 4.20					BLM CABIN							
WAYPOINT	Car	37.96042074	-109.9501542	4201943.394	592224.4393	05-AUG-13 8:29:14AM		City (Small)				1854.494873																	garmin GPSMap60CSX Software Version 4.20		8/5/2013 2:29			05-AUG-13 8:29:14AM								
WAYPOINT	CarR	37.94550673	-109.9218767	4200316.975	594727.722	16-AUG-13 12:49:58AM		City (Small)				1891.986084																	garmin GPSMap60CSX Software Version 4.20		8/15/2013 18:49			16-AUG-13 12:49:58AM								
WAYPOINT	EX01	37.94656084	-109.7062758	4200675.086	613670.2818	EX01		Flag	 Blue				2144.330078																	garmin GPSMap60CSX Software Version 4.20					EX01							
WAYPOINT	EX02	37.96421288	-109.8858279	4202429.808	597870.367	EX02		Flag	 Blue				1935.004639																	garmin GPSMap60CSX Software Version 4.20					EX02							
WAYPOINT	EX03	37.95008887	-109.9293119	4200817.856	594068.5799	EX03		Flag	 Blue				1880.209961																	garmin GPSMap60CSX Software Version 4.20					EX03							
WAYPOINT	IL1 1	37.95968682	-109.9473126	4201864.779	592474.9918	IL1 1		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					IL1 1							
WAYPOINT	IL1 10	37.95501508	-109.9258938	4201367.905	594362.5898	IL1 10		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					IL1 10							
WAYPOINT	IL1 2	37.95423984	-109.9382344	4201269.457	593279.3914	IL1 2		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					IL1 2							
WAYPOINT	IL1 3	37.98125102	-109.9399811	4204264.766	593091.8172	IL1 3		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					IL1 3							
WAYPOINT	IL1 4	37.97695186	-109.9341782	4203793.566	593606.9065	IL1 4		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					IL1 4							
WAYPOINT	IL1 5	37.98180917	-109.944768	4204321.921	592670.7132	IL1 5		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					IL1 5							
WAYPOINT	IL1 6	37.95535086	-109.9377342	4201393.233	593321.9338	IL1 6		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					IL1 6							
WAYPOINT	IL1 7	37.97289544	-109.9322942	4203345.376	593777.5443	IL1 7		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					IL1 7							
WAYPOINT	IL1 8	37.95914115	-109.9470932	4201804.453	592494.9537	IL1 8		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					IL1 8							
WAYPOINT	IL1 9	37.97048598	-109.9324963	4203077.828	593762.852	IL1 9		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					IL1 9							
WAYPOINT	Il1-10P	37.9550274	-109.9258873	4201369.279	594363.1484	08-JUL-13 1:55:23PM		City (Small)				1878.287354																	garmin GPSMap60CSX Software Version 4.20		7/8/2013 7:55			08-JUL-13 1:55:23PM								
WAYPOINT	Il1-1P	37.95973132	-109.9475158	4201869.516	592457.087	04-JUN-13 4:18:50PM		City (Small)				1871.077393																	garmin GPSMap60CSX Software Version 4.20		6/4/2013 10:18			04-JUN-13 4:18:50PM								
WAYPOINT	Il1-3P	37.98141028	-109.9400779	4204282.34	593083.1137	08-JUN-13 4:55:38PM		City (Small)				1885.016602																	garmin GPSMap60CSX Software Version 4.20		6/8/2013 10:55			08-JUN-13 4:55:38PM								
WAYPOINT	Il1-4P	37.97704339	-109.934215	4203803.685	593603.5585	09-JUN-13 4:04:07PM		City (Small)				1878.527832																	garmin GPSMap60CSX Software Version 4.20		6/9/2013 10:04			09-JUN-13 4:04:07PM								
WAYPOINT	Il1-5P	37.98181957	-109.9450736	4204322.77	592643.8611	07-JUN-13 3:13:06PM		City (Small)				1875.643555																	garmin GPSMap60CSX Software Version 4.20		6/7/2013 9:13			07-JUN-13 3:13:06PM								
WAYPOINT	Il1-8P	37.95914954	-109.9470815	4201805.395	592495.9667	04-JUN-13 2:30:09PM		City (Small)				1877.085938																	garmin GPSMap60CSX Software Version 4.20		6/4/2013 8:30			04-JUN-13 2:30:09PM								
WAYPOINT	Il1-9P	37.9703517	-109.9325325	4203062.892	593759.8422	02-JUL-13 11:03:09AM		City (Small)				1863.867676																	garmin GPSMap60CSX Software Version 4.20		7/2/2013 5:03			02-JUL-13 11:03:09AM								
WAYPOINT	IL2 1	37.96025192	-109.932076	4201942.72	593812.796	IL2 1		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					IL2 1							
WAYPOINT	IL2 10	37.96001874	-109.9310015	4201917.929	593907.484	IL2 10		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					IL2 10							
WAYPOINT	IL2 2	37.95572209	-109.9445524	4201427.614	592722.4615	IL2 2		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					IL2 2							
WAYPOINT	IL2 3	37.95318372	-109.9167831	4201173.974	595165.372	IL2 3		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					IL2 3							
WAYPOINT	IL2 4	37.98160516	-109.9441415	4204299.908	592725.995	IL2 4		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					IL2 4							
WAYPOINT	IL2 5	37.95584581	-109.930114	4201455.813	593990.7662	IL2 5		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					IL2 5							
WAYPOINT	IL2 6	37.95510368	-109.9341297	4201369.424	593638.9156	IL2 6		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					IL2 6							
WAYPOINT	IL2 7	37.9738358	-109.9371204	4203444.866	593352.4504	IL2 7		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					IL2 7							
WAYPOINT	IL2 8	37.95628351	-109.9402808	4201494.168	593097.0277	IL2 8		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					IL2 8							
WAYPOINT	IL2 9	37.97801678	-109.9323916	4203913.523	593762.4662	IL2 9		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					IL2 9							
WAYPOINT	Il2-10P	37.96001924	-109.9309682	4201918.019	593910.4067	23-JUN-13 2:43:25PM		City (Small)				1873																	garmin GPSMap60CSX Software Version 4.20		6/23/2013 8:43			23-JUN-13 2:43:25PM								
WAYPOINT	Il2-1P	37.96023524	-109.9319236	4201941.023	593826.2038	23-JUN-13 3:47:46PM		City (Small)				1861.945068																	garmin GPSMap60CSX Software Version 4.20		6/23/2013 9:47			23-JUN-13 3:47:46PM								
WAYPOINT	Il2-2P	37.95583734	-109.9448631	4201440.093	592695.019	05-JUN-13 1:34:06PM		City (Small)				1879.248779																	garmin GPSMap60CSX Software Version 4.20		6/5/2013 7:34			05-JUN-13 1:34:06PM								
WAYPOINT	Il2-3P	37.9531957	-109.9167747	4201175.312	595166.0929	18-JUL-13 10:03:15AM		City (Small)				1887.660156																	garmin GPSMap60CSX Software Version 4.20		7/18/2013 4:03			18-JUL-13 10:03:15AM								
WAYPOINT	IL2-4P	37.98176391	-109.9443617	4204317.303	592706.4499	07-JUN-13 5:08:44PM		City (Small)				1876.605225																	garmin GPSMap60CSX Software Version 4.20		6/7/2013 11:08			07-JUN-13 5:08:44PM								
WAYPOINT	IL2-5P	37.95583927	-109.9301061	4201455.096	593991.4741	24-JUN-13 2:49:32PM		City (Small)				1870.116211																	garmin GPSMap60CSX Software Version 4.20		6/24/2013 8:49			24-JUN-13 2:49:32PM								
WAYPOINT	Il2-7P	37.97387109	-109.9370997	4203448.802	593354.2168	09-JUN-13 8:11:44AM		City (Small)				1875.40332																	garmin GPSMap60CSX Software Version 4.20		6/9/2013 2:11			09-JUN-13 8:11:44AM								
WAYPOINT	Il2-8P	37.95643816	-109.9402539	4201511.354	593099.1963	05-JUN-13 4:42:28PM		City (Small)				1891.265137																	garmin GPSMap60CSX Software Version 4.20		6/5/2013 10:42			05-JUN-13 4:42:28PM								
WAYPOINT	Il2-9P	37.97811359	-109.9322413	4203924.417	593775.5497	09-JUN-13 4:50:44PM		City (Small)				1868.674072																	garmin GPSMap60CSX Software Version 4.20		6/9/2013 10:50			09-JUN-13 4:50:44PM								
WAYPOINT	IL3 1	37.95414043	-109.921757	4201275.057	594727.151	IL3 1		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					IL3 1							
WAYPOINT	IL3 10	37.97913401	-109.9438543	4204026.004	592754.3252	IL3 10		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					IL3 10							
WAYPOINT	IL3 2	37.95958607	-109.9457285	4201855.175	592614.2796	IL3 2		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					IL3 2							
WAYPOINT	IL3 3	37.98213774	-109.9456614	4204357.488	592591.8371	IL3 3		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					IL3 3							
WAYPOINT	IL3 4	37.94620897	-109.9217698	4200395.001	594736.2104	IL3 4		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					IL3 4							
WAYPOINT	IL3 5	37.97397427	-109.9321738	4203465.201	593786.7434	IL3 5		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					IL3 5							
WAYPOINT	IL3 6	37.9563022	-109.9421194	4201494.406	592935.4726	IL3 6		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					IL3 6							
WAYPOINT	IL3 7	37.95719471	-109.9471699	4201588.407	592490.6573	IL3 7		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					IL3 7							
WAYPOINT	IL3 8	37.97056912	-109.9329635	4203086.583	593721.7085	IL3 8		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					IL3 8							
WAYPOINT	IL3 9	37.98060947	-109.9446507	4204188.923	592682.5279	IL3 9		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					IL3 9							
WAYPOINT	Il3-10P	37.97926753	-109.9438768	4204040.797	592752.1843	08-JUN-13 1:21:48PM		City (Small)				1885.497314																	garmin GPSMap60CSX Software Version 4.20		6/8/2013 7:21			08-JUN-13 1:21:48PM								
WAYPOINT	Il3-1P	37.95414923	-109.9217653	4201276.025	594726.4107	17-JUL-13 4:30:46PM		City (Small)				1887.660156																	garmin GPSMap60CSX Software Version 4.20		7/17/2013 10:30			17-JUL-13 4:30:46PM								
WAYPOINT	Il3-2P	37.95977667	-109.9457234	4201876.328	592614.4894	04-JUN-13 12:27:35PM		City (Small)				1884.776367																	garmin GPSMap60CSX Software Version 4.20		6/4/2013 6:27			04-JUN-13 12:27:35PM								
WAYPOINT	Il3-3P	37.98205535	-109.9456935	4204348.314	592589.1287	07-JUN-13 1:42:02PM		City (Small)				1875.884033																	garmin GPSMap60CSX Software Version 4.20		6/7/2013 7:42			07-JUN-13 1:42:02PM								
WAYPOINT	IL3-4P	37.94623009	-109.9217592	4200397.355	594737.1186	22-MAY-13 9:10:29AM		City (Small)				1905.924805																	garmin GPSMap60CSX Software Version 4.20		5/22/2013 3:10			22-MAY-13 9:10:29AM								
WAYPOINT	Il3-6P	37.9563095	-109.9421314	4201495.203	592934.4104	05-JUN-13 2:37:21PM		City (Small)				1889.342529																	garmin GPSMap60CSX Software Version 4.20		6/5/2013 8:37			05-JUN-13 2:37:21PM								
WAYPOINT	IL3-7P	37.95726713	-109.9469453	4201596.666	592510.2938	05-JUN-13 12:34:35PM		City (Small)				1884.776367																	garmin GPSMap60CSX Software Version 4.20		6/5/2013 6:34			05-JUN-13 12:34:35PM								
WAYPOINT	Il3-9P	37.98065356	-109.944813	4204193.653	592668.2136	08-JUN-13 3:21:19PM		City (Small)				1877.806885																	garmin GPSMap60CSX Software Version 4.20		6/8/2013 9:21			08-JUN-13 3:21:19PM								
WAYPOINT	IL4 1	37.95734349	-109.9415606	4201610.5	592983.2539	IL4 1		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					IL4 1							
WAYPOINT	IL4 10	37.97941916	-109.9388496	4204062.641	593193.5038	IL4 10		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					IL4 10							
WAYPOINT	IL4 2	37.96816369	-109.9247727	4202827.961	594444.2459	IL4 2		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					IL4 2							
WAYPOINT	IL4 3	37.95491374	-109.9228403	4201359.759	594630.9866	IL4 3		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					IL4 3							
WAYPOINT	IL4 4	37.95700444	-109.9409975	4201573.443	593033.1507	IL4 4		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					IL4 4							
WAYPOINT	IL4 5	37.95923109	-109.9301612	4201831.383	593982.3059	IL4 5		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					IL4 5							
WAYPOINT	IL4 6	37.97761646	-109.9486163	4203852.889	592337.9992	IL4 6		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					IL4 6							
WAYPOINT	IL4 7	37.97262613	-109.9313003	4203316.496	593865.1798	IL4 7		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					IL4 7							
WAYPOINT	IL4 8	37.96950705	-109.9237234	4202978.08	594534.688	IL4 8		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					IL4 8							
WAYPOINT	IL4 9	37.95728305	-109.9318555	4201613.528	593835.9395	IL4 9		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					IL4 9							
WAYPOINT	Il4-10P	37.97925353	-109.9387363	4204044.378	593203.666	09-JUN-13 10:49:27AM		City (Small)				1895.831299																	garmin GPSMap60CSX Software Version 4.20		6/9/2013 4:49			09-JUN-13 10:49:27AM								
WAYPOINT	Il4-2P	37.96824114	-109.9247647	4202836.562	594444.8461	05-JUL-13 1:29:40PM		City (Small)				1867.953125																	garmin GPSMap60CSX Software Version 4.20		7/5/2013 7:29			05-JUL-13 1:29:40PM								
WAYPOINT	Il4-3P	37.95492447	-109.922852	4201360.938	594629.9419	17-JUL-13 3:27:26PM		City (Small)				1882.853516																	garmin GPSMap60CSX Software Version 4.20		7/17/2013 9:27			17-JUL-13 3:27:26PM								
WAYPOINT	Il4-4P	37.95706672	-109.941061	4201580.29	593027.4904	05-JUN-13 3:53:55PM		City (Small)				1893.668213																	garmin GPSMap60CSX Software Version 4.20		6/5/2013 9:53			05-JUN-13 3:53:55PM								
WAYPOINT	Il4-5P	37.95924844	-109.9301552	4201833.314	593982.814	23-JUN-13 1:32:29PM		City (Small)				1870.837158																	garmin GPSMap60CSX Software Version 4.20		6/23/2013 7:32			23-JUN-13 1:32:29PM								
WAYPOINT	Il4-7P	37.97278027	-109.9312851	4203333.614	593866.3161	02-JUL-13 1:14:31PM		City (Small)				1869.154785																	garmin GPSMap60CSX Software Version 4.20		7/2/2013 7:14			02-JUL-13 1:14:31PM								
WAYPOINT	Il4-8P	37.96950722	-109.9237093	4202978.113	594535.9246	05-JUL-13 10:03:12AM		City (Small)				1885.497314																	garmin GPSMap60CSX Software Version 4.20		7/5/2013 4:03			05-JUL-13 10:03:12AM								
WAYPOINT	Il4-9P	37.95729588	-109.9318476	4201614.959	593836.6227	24-JUN-13 11:35:06AM		City (Small)				1888.381104																	garmin GPSMap60CSX Software Version 4.20		6/24/2013 5:35			24-JUN-13 11:35:06AM								
WAYPOINT	M1 1	37.94825231	-109.9263704	4200617.053	594329.367	M1 1		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					M1 1							
WAYPOINT	M1 10	37.95084039	-109.9331767	4200897.346	593728.0605	M1 10		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					M1 10							
WAYPOINT	M1 2	37.94749894	-109.9268871	4200532.94	594284.9346	M1 2		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					M1 2							
WAYPOINT	M1 3	37.94843151	-109.9292267	4200634.048	594078.1759	M1 3		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					M1 3							
WAYPOINT	M1 4	37.94896611	-109.9296958	4200692.892	594036.2823	M1 4		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					M1 4							
WAYPOINT	M1 5	37.95942773	-109.927362	4201856.03	594227.9653	M1 5		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					M1 5							
WAYPOINT	M1 6	37.95011887	-109.9264233	4200824.106	594322.3332	M1 6		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					M1 6							
WAYPOINT	M1 7	37.94750565	-109.9293	4200531.244	594072.9199	M1 7		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					M1 7							
WAYPOINT	M1 8	37.95577155	-109.9190347	4201458.811	594964.2184	M1 8		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					M1 8							
WAYPOINT	M1 9	37.95311742	-109.9304629	4201152.729	593963.5941	M1 9		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					M1 9							
WAYPOINT	M1-10P	37.95085372	-109.9331961	4200898.805	593726.3351	06-JUL-13 2:16:32PM		City (Small)				1878.768066																	garmin GPSMap60CSX Software Version 4.20		7/6/2013 8:16			06-JUL-13 2:16:32PM								
WAYPOINT	M1-1P	37.94830117	-109.9263933	4200622.452	594327.2939	28-MAY-13 10:14:32AM		City (Small)				1890.784424																	garmin GPSMap60CSX Software Version 4.20		5/28/2013 4:14			28-MAY-13 10:14:32AM								
WAYPOINT	M1-2P	37.94755275	-109.9269675	4200538.829	594277.7958	27-MAY-13 4:36:51PM		City (Small)				1894.869873																	garmin GPSMap60CSX Software Version 4.20		5/27/2013 10:36			27-MAY-13 4:36:51PM								
WAYPOINT	M1-4P	37.94896795	-109.9296886	4200693.103	594036.906	26-MAY-13 10:02:07AM		City (Small)				1888.381104																	garmin GPSMap60CSX Software Version 4.20		5/26/2013 4:02			26-MAY-13 10:02:07AM								
WAYPOINT	M1-5P	37.95943905	-109.9273559	4201857.291	594228.4883	22-JUN-13 2:57:21PM		City (Small)				1863.867676																	garmin GPSMap60CSX Software Version 4.20		6/22/2013 8:57			22-JUN-13 2:57:21PM								
WAYPOINT	M1-6P	37.95013195	-109.9264233	4200825.557	594322.3165	28-MAY-13 1:30:30PM		City (Small)				1894.629639																	garmin GPSMap60CSX Software Version 4.20		5/28/2013 7:30			28-MAY-13 1:30:30PM								
WAYPOINT	M1-7P	37.94750079	-109.9293084	4200530.696	594072.1897	08-JUL-13 5:06:52PM		City (Small)				1894.869873																	garmin GPSMap60CSX Software Version 4.20		7/8/2013 11:06			08-JUL-13 5:06:52PM								
WAYPOINT	M1-8P	37.95584883	-109.91891	4201467.513	594975.0762	19-JUN-13 10:53:52AM		City (Small)				1875.162842																	garmin GPSMap60CSX Software Version 4.20		6/19/2013 4:53			19-JUN-13 10:53:52AM								
WAYPOINT	M2 1	37.95657068	-109.9212631	4201545.21	594767.4168	M2 1		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					M2 1							
WAYPOINT	M2 10	37.95232189	-109.927505	4201067.449	594224.4815	M2 10		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					M2 10							
WAYPOINT	M2 2	37.95158286	-109.92876	4200984.18	594115.1609	M2 2		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					M2 2							
WAYPOINT	M2 3	37.95943058	-109.9288413	4201854.85	594098.0041	M2 3		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					M2 3							
WAYPOINT	M2 4	37.94903627	-109.9295132	4200700.86	594052.2328	M2 4		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					M2 4							
WAYPOINT	M2 5	37.94966701	-109.9262431	4200774.151	594338.7445	M2 5		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					M2 5							
WAYPOINT	M2 6	37.95896857	-109.9248254	4201807.652	594451.3937	M2 6		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					M2 6							
WAYPOINT	M2 7	37.95553794	-109.9177758	4201434.176	595075.1243	M2 7		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					M2 7							
WAYPOINT	M2 8	37.94854668	-109.9291965	4200646.857	594080.6876	M2 8		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					M2 8							
WAYPOINT	M2 9	37.94840201	-109.9282253	4200631.786	594166.1979	M2 9		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					M2 9							
WAYPOINT	M2-10P	37.95237537	-109.9274837	4201073.404	594226.2837	17-JUL-13 12:59:16PM		City (Small)				1883.814941																	garmin GPSMap60CSX Software Version 4.20		7/17/2013 6:59			17-JUL-13 12:59:16PM								
WAYPOINT	M2-1P	37.95659406	-109.9212695	4201547.798	594766.8271	19-JUN-13 4:07:06PM		City (Small)				1872.759766																	garmin GPSMap60CSX Software Version 4.20		6/19/2013 10:07			19-JUN-13 4:07:06PM								
WAYPOINT	M2-3P	37.95942748	-109.9288212	4201854.526	594099.7752	23-JUN-13 12:27:58PM		City (Small)				1864.10791																	garmin GPSMap60CSX Software Version 4.20		6/23/2013 6:27			23-JUN-13 12:27:58PM								
WAYPOINT	M2-5P	37.94963834	-109.9262644	4200770.949	594336.9106	26-MAY-13 3:38:35PM		City (Small)				1892.707031																	garmin GPSMap60CSX Software Version 4.20		5/26/2013 9:38			26-MAY-13 3:38:35PM								
WAYPOINT	M2-6P	37.95896857	-109.9248354	4201807.642	594450.5101	21-JUN-13 1:04:22PM		City (Small)				1859.541748																	garmin GPSMap60CSX Software Version 4.20		6/21/2013 7:04			21-JUN-13 1:04:22PM								
WAYPOINT	M2-7P	37.95552076	-109.9177943	4201432.25	595073.519	19-JUN-13 8:49:01AM		City (Small)				1873.240479																	garmin GPSMap60CSX Software Version 4.20		6/19/2013 2:49			19-JUN-13 8:49:01AM								
WAYPOINT	M2-8P	37.94855163	-109.9292061	4200647.396	594079.8343	06-JUL-13 3:34:39PM		City (Small)				1885.737549																	garmin GPSMap60CSX Software Version 4.20		7/6/2013 9:34			06-JUL-13 3:34:39PM								
WAYPOINT	M2-9P	37.94838424	-109.9282748	4200629.765	594161.8754	26-MAY-13 1:45:43PM		City (Small)				1894.869873																	garmin GPSMap60CSX Software Version 4.20		5/26/2013 7:45			26-MAY-13 1:45:43PM								
WAYPOINT	M3 1	37.95327013	-109.9296788	4201170.466	594032.283	M3 1		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					M3 1							
WAYPOINT	M3 2	37.95790298	-109.9253628	4201688.874	594405.5431	M3 2		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					M3 2							
WAYPOINT	M3 3	37.95812233	-109.921671	4201716.961	594729.5916	M3 3		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					M3 3							
WAYPOINT	M3 4	37.95763157	-109.9209389	4201663.253	594794.5361	M3 4		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					M3 4							
WAYPOINT	M3 5	37.95774113	-109.9221275	4201674.199	594689.979	M3 5		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					M3 5							
WAYPOINT	M3 6	37.95698265	-109.9199719	4201592.235	594880.3253	M3 6		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					M3 6							
WAYPOINT	M3 7	37.94853193	-109.9297149	4200644.697	594035.1567	M3 7		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					M3 7							
WAYPOINT	M3 8	37.95912037	-109.9279123	4201821.369	594180.0168	M3 8		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					M3 8							
WAYPOINT	M3-1P	37.95327491	-109.9297001	4201170.974	594030.4064	07-JUL-13 4:28:02PM		City (Small)				1875.40332																	garmin GPSMap60CSX Software Version 4.20		7/7/2013 10:28			07-JUL-13 4:28:02PM								
WAYPOINT	M3-2P	37.95791245	-109.9253478	4201689.94	594406.8491	21-JUN-13 11:22:33AM		City (Small)				1881.892334																	garmin GPSMap60CSX Software Version 4.20		6/21/2013 5:22			21-JUN-13 11:22:33AM								
