"id","top","bottom","Horizon","DryRed","DryValue","DryCClass","MoistRed","MoistValue","MoistCClass","Texture","SandPercent","SandSize","ClayPercent","pH","EfferScale","Theta_fc","Theta_pwp","AWHC","HzNum",".id","Depth","DryHue","MoistHue","DryChroma","MoistChroma","Effervescence"
"IL4_3",6,25,"B","3",6,"2","3",4,"2","L",35,"F",15,8.1,"3",0.263902614,0.078769439,18.5133175,NA,2,19,"5YR","5YR","4",4,"ST"
"IL4_3",25,25,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,NA,NA,NA,NA,NA
"IL4_4",0,7,"A","3",7,"3","3",5,"2","SL",65,"MIX",7,7.6,"2",0.167764684,0.063338233,10.44264508,NA,1,7,"5YR","5YR","6",4,"SL"
"IL4_4",7,15,"Cr","3",6,"3","3",5,"2","SL",70,"MIX",7,7.8,"3",0.151075306,0.058220943,9.285436264,NA,2,8,"5YR","5YR","6",4,"ST"
"IL4_5",0,6,"A","2",6,"2","2",4,"2","SL",75,"F",7,7.8,"2",0.129567114,0.051883922,7.768319141,NA,1,6,"7.5YR","7.5YR","4",4,"SL"
"IL4_5",6,23,"B","2",5,"3","2",4,"2","LS",80,"F",5,8.1,"3",0.093772599,0.042975928,5.079667113,NA,2,17,"7.5YR","7.5YR","6",4,"ST"
"IL4_5",23,23,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,NA,NA,NA,NA,NA
"IL4_7",0,6,"A","2",5,"2","2",3,"2","SL",60,"F",3,7.4,"2",0.176876498,0.058447655,11.84288425,NA,1,6,"7.5YR","7.5YR","4",4,"SL"
"IL4_7",6,110,"B","3",6,"2","3",4,"2","SL",60,"F",7,8.2,"3",0.181338524,0.065918486,11.54200385,NA,2,104,"5YR","5YR","4",4,"ST"
"IL4_7",110,165,"B2","3",7,"2","3",5,"2","SL",65,"F",10,8.2,"3",0.17465399,0.070339948,10.43140426,NA,3,55,"5YR","5YR","3",3,"ST"
"IL4_7",165,200,"B3","3",7,"2","3",4,"2","SL",70,"F",5,8.2,"3",0.144918306,0.053365269,9.155303766,NA,4,35,"5YR","5YR","4",4,"ST"
"IL4_8",0,10,"A","2",7,"2","2",5,"2","SL",70,"F",5,8.1,"2",0.144918306,0.053365269,9.155303766,NA,1,10,"7.5YR","7.5YR","4",4,"SL"
"IL4_8",10,10,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA
"IL4_9",0,9,"A","2",6,"2","2",4,"2","SL",65,"F",5,7.6,"2",0.16366872,0.059024459,10.46442617,NA,1,9,"7.5YR","7.5YR","4",4,"SL"
"IL4_9",9,22,"B","2",6,"2","2",4,"2","SL",65,"F",3,7.8,"3",0.159904349,0.054985829,10.49185197,NA,2,13,"7.5YR","7.5YR","4",4,"ST"
"IL4_9",22,32,"Bw","2",6,"2","2",5,"2","SL",65,"F",3,7.8,"3",0.159904349,0.054985829,10.49185197,NA,3,10,"7.5YR","7.5YR","4",4,"ST"
"IL4_9",32,32,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,NA,NA,NA,NA,NA
"IL4_10",0,7,"A","2",6,"2","2",4,"2","SL",60,"VF",3,7.4,"2",0.176876498,0.058447655,11.84288425,NA,1,7,"7.5YR","7.5YR","4",4,"SL"
"IL4_10",7,102,"B","2",7,"3","2",5,"3","SL",65,"VF",3,8,"3",0.159904349,0.054985829,10.49185197,NA,2,95,"7.5YR","7.5YR","6",6,"ST"
"IL4_10",102,109,"C","2",8,"1","2",5,"2","SL",70,"VF",3,8.2,"3",0.138974053,0.048732005,9.024204783,NA,3,7,"7.5YR","7.5YR","2",4,"ST"
"IL4_10",109,200,"C2","2",8,"2","2",5,"2","LS",75,"VF",3,8.4,"4",0.112720965,0.041797128,7.092383724,NA,4,91,"7.5YR","7.5YR","3",4,"VE"
"M1_1",0,8,"A","2",6,"2","2",4,"2","LS",80,"F",7,7.8,"1",0.104209268,0.047858639,5.635062899,NA,1,8,"7.5YR","7.5YR","4",3,"VS"
"M1_1",8,70,"BA","2",6,"2","2",4,"2","SL",75,"F",7,8.2,"2",0.129567114,0.051883922,7.768319141,NA,2,62,"7.5YR","7.5YR","4",4,"SL"
"M1_1",70,122,"B","2",7,"2","2",5,"2","SL",65,"F",10,8.2,"3",0.17465399,0.070339948,10.43140426,NA,3,52,"7.5YR","7.5YR","4",4,"ST"
"M1_1",122,182,"B2","2",7,"2","2",5,"2","SL",70,"F",7,8.6,"3",0.151075306,0.058220943,9.285436264,NA,4,60,"7.5YR","7.5YR","4",4,"ST"
"M1_2",0,4,"A","2",5,"2","2",4,"2","SL",70,"F",5,8,"2",0.144918306,0.053365269,9.155303766,NA,1,4,"7.5YR","7.5YR","4",3,"SL"
"M1_2",4,79,"B","2",6,"2","2",4,"2","SL",70,"F",5,8.2,"3",0.144918306,0.053365269,9.155303766,NA,2,75,"7.5YR","7.5YR","4",4,"ST"
"M1_2",79,141,"B2","2",6,"2","2",4,"2","SL",70,"F",5,8.2,"4",0.144918306,0.053365269,9.155303766,NA,3,62,"7.5YR","7.5YR","4",4,"VE"
"M1_2",141,187,"B3","2",7,"2","2",5,"2","SL",70,"F",5,8.2,"4",0.144918306,0.053365269,9.155303766,NA,4,46,"7.5YR","7.5YR","4",4,"VE"
"M1_4",0,4,"A","1",5,"2","2",4,"1","LS",80,"F",5,7.6,"0",0.093772599,0.042975928,5.079667113,NA,1,4,"10YR","7.5YR","3",2,"NE"
"M1_4",4,47,"B","2",6,"2","2",4,"2","LS",80,"F",5,8,"2",0.093772599,0.042975928,5.079667113,NA,2,43,"7.5YR","7.5YR","4",4,"SL"
"M1_4",47,76,"B2","2",6,"2","2",4,"2","LS",75,"F",7,8.2,"3",0.129567114,0.051883922,7.768319141,NA,3,29,"7.5YR","7.5YR","4",4,"ST"
"M1_4",76,171,"C","2",7,"2","2",5,"3","LS",80,"M",5,8.4,"3",0.093772599,0.042975928,5.079667113,NA,4,95,"7.5YR","7.5YR","4",6,"ST"
"M1_5",0,6,"A","2",6,"2","2",4,"2","SL",60,"F",7,6.6,"0",0.181338524,0.065918486,11.54200385,NA,1,6,"7.5YR","7.5YR","4",4,"NE"
"M1_5",6,50,"B","3",6,"3","3",4,"3","SL",65,"F",10,7.8,"2",0.17465399,0.070339948,10.43140426,NA,2,44,"5YR","5YR","6",6,"SL"
"M1_5",50,71,"Bt","3",7,"2","3",5,"3","L",40,"F",25,8.2,"3",0.246798409,0.104723514,14.20748947,NA,3,21,"5YR","5YR","4",6,"ST"
"M1_5",71,131,"Bt2","3",6,"2","3",4,"2","L",30,"F",23,8.2,"3",0.273109783,0.096957737,17.61520455,NA,4,60,"5YR","5YR","4",4,"ST"
"M1_5",131,131,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,NA,NA,NA,NA,NA
"M1_6",0,9,"A","2",7,"2","2",4,"2","SL",70,"VF",5,7.6,"2",0.144918306,0.053365269,9.155303766,NA,1,9,"7.5YR","7.5YR","4",4,"SL"
"M1_6",9,87,"B","2",7,"3","2",4,"2","SL",75,"VF",7,8.2,"3",0.129567114,0.051883922,7.768319141,NA,2,78,"7.5YR","7.5YR","6",4,"ST"
"M1_6",87,181,"B2","2",8,"2","2",6,"2","SL",75,"VF",7,8.4,"4",0.129567114,0.051883922,7.768319141,NA,3,94,"7.5YR","7.5YR","4",4,"VE"
"M1_7",0,8,"A","2",5,"2","2",4,"1","SL",70,"F",5,7.5,"3",0.144918306,0.053365269,9.155303766,NA,1,8,"7.5YR","7.5YR","3",2,"ST"
"M1_7",8,23,"B","2",6,"2","2",4,"2","SL",70,"F",5,8,"3",0.144918306,0.053365269,9.155303766,NA,2,15,"7.5YR","7.5YR","3",3,"ST"
"M1_7",23,105,"B2","2",5,"2","2",4,"2","SL",70,"F",5,8,"3",0.144918306,0.053365269,9.155303766,NA,3,82,"7.5YR","7.5YR","4",3,"ST"
"M1_7",105,200,"B3","2",5,"2","2",4,"2","SL",60,"F",10,7.6,"3",0.18588602,0.072333525,11.35524954,NA,4,95,"7.5YR","7.5YR","4",4,"ST"
"M1_8",0,7,"A","2",5,"2","2",3,"2","SL",75,"F",7,8,"3",0.129567114,0.051883922,7.768319141,NA,1,7,"7.5YR","7.5YR","4",3,"ST"
"M1_8",7,59,"Bw","2",6,"2","2",4,"2","SL",70,"F",7,8,"3",0.151075306,0.058220943,9.285436264,NA,2,52,"7.5YR","7.5YR","4",4,"ST"
"M1_8",59,96,"AB","2",5,"2","2",4,"2","SL",70,"F",10,8,"3",0.160883369,0.065950224,9.493314452,NA,3,37,"7.5YR","7.5YR","4",4,"ST"
"M1_8",96,171,"C","2",7,"2","2",4,"2","LS",75,"F",5,8,"3",0.121022648,0.046719307,7.430334021,NA,4,75,"7.5YR","7.5YR","4",4,"ST"
"M1_10",0,6,"A","2",6,"2","2",4,"2","SL",70,"F",7,7.3,"1",0.151075306,0.058220943,9.285436264,NA,1,6,"7.5YR","7.5YR","4",3,"VS"
"M1_10",6,126,"B","2",6,"2","2",4,"2","SL",70,"F",7,8,"2",0.151075306,0.058220943,9.285436264,NA,2,120,"7.5YR","7.5YR","4",4,"SL"
"M1_10",126,160,"BC","2",7,"2","2",5,"2","LS",75,"F",5,8.1,"3",0.121022648,0.046719307,7.430334021,NA,3,34,"7.5YR","7.5YR","4",4,"ST"
"M1_10",160,200,"Ab","2",6,"2","2",4,"2","SL",60,"F",10,8.1,"3",0.18588602,0.072333525,11.35524954,NA,4,40,"7.5YR","7.5YR","4",4,"ST"
"M2_1",0,4,"A","2",6,"3","2",4,"2","SL",70,"F",15,6.6,"0",0.178985018,0.080127757,9.885726076,NA,1,4,"7.5YR","7.5YR","6",4,"NE"
"M2_1",4,23,"B","2",6,"3","2",4,"3","SL",65,"F",15,7.4,"0",0.188206748,0.083371782,10.48349657,NA,2,19,"7.5YR","7.5YR","6",6,"NE"
"M2_1",23,78,"B2","2",6,"3","2",5,"3","SL",70,"F",10,8.2,"3",0.160883369,0.065950224,9.493314452,NA,3,55,"7.5YR","7.5YR","6",6,"ST"
"M2_1",78,112,"Cr","2",8,"2","2",6,"2","SL",65,"F",15,8.6,"4",0.188206748,0.083371782,10.48349657,NA,4,34,"7.5YR","7.5YR","3",4,"VE"
"M2_3",0,5,"A","2",5,"2","2",4,"2","LS",80,"F",7,7.4,"0",0.104209268,0.047858639,5.635062899,NA,1,5,"7.5YR","7.5YR","4",3,"NE"
"M2_3",5,13,"B","2",5,"2","2",4,"2","LS",80,"F",7,7.4,"0",0.104209268,0.047858639,5.635062899,NA,2,8,"7.5YR","7.5YR","4",3,"NE"
"M2_3",13,59,"B","2",6,"2","2",4,"2","LS",80,"F",10,8.1,"3",0.120922531,0.055689319,6.523321172,NA,3,46,"7.5YR","7.5YR","4",4,"ST"
"M2_3",59,63,"BC","2",7,"2","2",5,"3","LS",80,"F",7,8.6,"3",0.104209268,0.047858639,5.635062899,NA,4,4,"7.5YR","7.5YR","4",6,"ST"
"M2_3",63,63,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,NA,NA,NA,NA,NA
"M2_5",0,4,"A","2",6,"2","2",3,"2","SL",70,"F",5,7.6,"1",0.144918306,0.053365269,9.155303766,NA,1,4,"7.5YR","7.5YR","3",4,"VS"
"M2_5",4,36,"AB","2",6,"2","2",4,"2","SL",75,"F",7,8.2,"3",0.129567114,0.051883922,7.768319141,NA,2,32,"7.5YR","7.5YR","4",4,"ST"
"M2_5",36,88,"B","2",7,"2","2",5,"2","SL",70,"VF",5,8.2,"3",0.144918306,0.053365269,9.155303766,NA,3,52,"7.5YR","7.5YR","4",4,"ST"
"M2_5",88,134,"B2","2",6,"2","2",4,"2","SL",60,"VF",5,8.2,"3",0.178911483,0.06204064,11.68708431,NA,4,46,"7.5YR","7.5YR","3",4,"ST"
"M2_5",134,176,"C","2",7,"2","2",4,"2","SL",75,"MIX",7,8.4,"3",0.129567114,0.051883922,7.768319141,NA,5,42,"7.5YR","7.5YR","3",4,"ST"
"M2_6",0,7,"A","2",6,"2","2",4,"2","SL",70,"F",5,7.4,"3",0.144918306,0.053365269,9.155303766,NA,1,7,"7.5YR","7.5YR","4",4,"ST"
"M2_6",7,70,"B","3",7,"2","3",5,"2","SL",75,"F",5,7.6,"3",0.121022648,0.046719307,7.430334021,NA,2,63,"5YR","5YR","4",4,"ST"
"M2_6",70,90,"Ab","3",6,"2","3",4,"2","SL",70,"F",10,7.4,"2",0.160883369,0.065950224,9.493314452,NA,3,20,"5YR","5YR","4",3,"SL"
"M2_6",90,114,"C","3",7,"2","3",5,"2","LS",80,"F",5,7.4,"2",0.093772599,0.042975928,5.079667113,NA,4,24,"5YR","5YR","3",4,"SL"
"M2_6",114,186,"Ab2","2",5,"2","2",4,"2","L",45,"F",18,7.6,"3",0.228655334,0.088113669,14.05416649,NA,5,72,"7.5YR","7.5YR","4",4,"ST"
"M2_7",0,8,"A","2",5,"2","2",5,"2","SL",60,"F",5,8.1,"3",0.178911483,0.06204064,11.68708431,NA,1,8,"7.5YR","7.5YR","4",4,"ST"
"M2_7",8,70,"Bw","2",6,"2","2",6,"2","LS",80,"F",5,8.1,"3",0.093772599,0.042975928,5.079667113,NA,2,62,"7.5YR","7.5YR","4",4,"ST"
"M2_7",70,118,"Ab","2",5,"2","2",5,"2","SL",75,"F",7,8,"3",0.129567114,0.051883922,7.768319141,NA,3,48,"7.5YR","7.5YR","4",4,"ST"
"M2_7",118,200,"C","2",7,"2","2",7,"2","LS",80,"F",5,8,"3",0.093772599,0.042975928,5.079667113,NA,4,82,"7.5YR","7.5YR","4",4,"ST"
"M2_8",0,6,"A","2",6,"2","2",4,"1","SL",75,"F",5,7.6,"2",0.121022648,0.046719307,7.430334021,NA,1,6,"7.5YR","7.5YR","3",2,"SL"
"M2_8",6,33,"B","2",6,"2","2",4,"2","LS",80,"M",3,8,"2",0.083890239,0.038355544,4.553469578,NA,2,27,"7.5YR","7.5YR","4",4,"SL"
"M2_8",33,104,"BC","2",7,"2","2",5,"2","LS",75,"M",3,8.2,"3",0.112720965,0.041797128,7.092383724,NA,3,71,"7.5YR","7.5YR","4",4,"ST"
"M2_8",104,200,"Ab","2",6,"2","2",4,"2","SL",60,"F",7,8.2,"3",0.181338524,0.065918486,11.54200385,NA,4,96,"7.5YR","7.5YR","4",4,"ST"
"M2_9",0,5,"A","1",6,"2","2",3,"2","LS",80,"F",5,7.4,"0",0.093772599,0.042975928,5.079667113,NA,1,5,"10YR","7.5YR","4",3,"NE"
"M2_9",5,67,"B","2",6,"3","3",4,"2","SL",70,"F",7,8,"3",0.151075306,0.058220943,9.285436264,NA,2,62,"7.5YR","5YR","6",4,"ST"
"M2_9",67,180,"B2","2",7,"2","2",5,"2","LS",80,"F",7,8.4,"3",0.104209268,0.047858639,5.635062899,NA,3,113,"7.5YR","7.5YR","4",4,"ST"
"M2_10",0,6,"A","2",6,"2","2",6,"2","SL",75,"F",5,7.6,"2",0.121022648,0.046719307,7.430334021,NA,1,6,"7.5YR","7.5YR","4",4,"SL"
"M2_10",6,17,"B","2",7,"2","2",7,"2","LS",80,"F",3,7.8,"3",0.083890239,0.038355544,4.553469578,NA,2,11,"7.5YR","7.5YR","4",4,"ST"
"M2_10",17,73,"B2","2",7,"2","2",7,"2","L",75,"M",3,8,"3",0.112720965,0.041797128,7.092383724,NA,3,56,"7.5YR","7.5YR","4",4,"ST"
"M2_10",73,110,"B3","3",8,"2","3",8,"2","LS",75,"F",3,8.1,"3",0.112720965,0.041797128,7.092383724,NA,4,37,"5YR","5YR","4",4,"ST"
"M2_10",110,150,"B4","2",7,"2","2",7,"2","LS",75,"F",3,8.2,"3",0.112720965,0.041797128,7.092383724,NA,5,40,"7.5YR","7.5YR","4",4,"ST"
"M2_10",150,200,"B5","2",7,"2","2",7,"2","SL",70,"F",5,8.2,"3",0.144918306,0.053365269,9.155303766,NA,6,50,"7.5YR","7.5YR","4",4,"ST"
"M3_1",0,8,"A","2",6,"2","2",4,"2","SL",55,"F",5,7.6,"2",0.193537487,0.062486104,13.10513826,NA,1,8,"7.5YR","7.5YR","4",3,"SL"
"M3_1",8,35,"B","3",7,"2","3",5,"3","SL",60,"F",5,8.1,"3",0.178911483,0.06204064,11.68708431,NA,2,27,"5YR","5YR","4",6,"ST"
"M3_1",35,76,"B2","3",7,"2","3",6,"3","LS",75,"F",3,8.2,"3",0.112720965,0.041797128,7.092383724,NA,3,41,"5YR","5YR","4",6,"ST"
"M3_1",76,140,"B3","3",7,"2","3",5,"2","SL",70,"F",5,8.2,"3",0.144918306,0.053365269,9.155303766,NA,4,64,"5YR","5YR","4",4,"ST"
"M3_1",140,186,"B4","3",7,"2","3",5,"2","LS",75,"F",3,8.6,"3",0.112720965,0.041797128,7.092383724,NA,5,46,"5YR","5YR","4",4,"ST"
"M3_2",0,5,"A","2",5,"2","2",4,"2","SL",60,"F",7,7,"0",0.181338524,0.065918486,11.54200385,NA,1,5,"7.5YR","7.5YR","4",4,"NE"
"M3_2",5,28,"B","3",5,"3","3",4,"2","SL",65,"F",7,8,"3",0.167764684,0.063338233,10.44264508,NA,2,23,"5YR","5YR","6",4,"ST"
"M3_2",28,60,"B2","3",6,"2","3",4,"2","SL",70,"F",7,8.2,"3",0.151075306,0.058220943,9.285436264,NA,3,32,"5YR","5YR","4",4,"ST"
"M3_2",60,91,"C","2",8,"1","2",6,"2","LS",80,"MIX",5,8.6,"3",0.093772599,0.042975928,5.079667113,NA,4,31,"7.5YR","7.5YR","1",4,"ST"
"M3_3",0,7,"A","2",6,"2","2",4,"2","SL",65,"F",5,7.6,"2",0.16366872,0.059024459,10.46442617,NA,1,7,"7.5YR","7.5YR","4",4,"SL"
"M3_3",7,14,"B","2",7,"3","2",4,"2","SL",65,"F",5,8,"2",0.16366872,0.059024459,10.46442617,NA,2,7,"7.5YR","7.5YR","6",4,"SL"
"M3_3",14,80,"Bw","2",6,"3","2",4,"2","SL",70,"F",5,8.2,"3",0.144918306,0.053365269,9.155303766,NA,3,66,"7.5YR","7.5YR","6",4,"ST"
"M3_3",80,170,"C","2",7,"3","2",5,"2","SL",75,"F",5,8.4,"4",0.121022648,0.046719307,7.430334021,NA,4,90,"7.5YR","7.5YR","6",4,"VE"
"M3_5",0,7,"A","2",6,"2","2",4,"2","SL",55,"F",12,7.6,"1",0.199256453,0.076806297,12.2450156,NA,1,7,"7.5YR","7.5YR","4",4,"VS"
"M3_5",7,29,"B","2",6,"3","2",4,"3","SL",50,"F",5,8.2,"2",0.210873721,0.061173304,14.97004172,NA,2,22,"7.5YR","7.5YR","6",6,"SL"
"M3_5",29,116,"C","2",7,"2","2",5,"2","LS",75,"M",3,8.2,"3",0.112720965,0.041797128,7.092383724,NA,3,87,"7.5YR","7.5YR","4",4,"ST"
"M3_5",116,183,"C2","2",5,"2","2",3,"2","SL",70,"F",3,8.8,"3",0.138974053,0.048732005,9.024204783,NA,4,67,"7.5YR","7.5YR","4",4,"ST"
"M3_7",0,6,"A","2",6,"2","2",6,"2","LS",85,"F",5,8,"1",0.070626535,0.045199005,2.542753,NA,1,6,"7.5YR","7.5YR","4",4,"VS"
"M3_7",6,35,"Bw","2",6,"2","2",6,"2","SL",70,"F",5,8.2,"3",0.144918306,0.053365269,9.155303766,NA,2,29,"7.5YR","7.5YR","4",4,"ST"
"M3_7",35,160,"B","2",6,"2","2",6,"2","LS",75,"F",5,8.2,"3",0.121022648,0.046719307,7.430334021,NA,3,125,"7.5YR","7.5YR","4",4,"ST"
"M3_7",160,189,"Ab","2",6,"2","2",6,"2","LS",80,"F",5,8.4,"3",0.093772599,0.042975928,5.079667113,NA,4,29,"7.5YR","7.5YR","4",4,"ST"
"M3_8",0,6,"A","2",6,"2","2",4,"2","SL",55,"F",7,7.4,"1",0.194530427,0.066222367,12.83080608,NA,1,6,"7.5YR","7.5YR","4",3,"VS"
"M3_8",6,16,"B","3",6,"3","3",4,"3","SL",60,"F",5,7.8,"3",0.178911483,0.06204064,11.68708431,NA,2,10,"5YR","5YR","6",6,"ST"
"M3_8",16,34,"B2","3",7,"2","3",4,"3","SL",70,"F",10,8,"3",0.160883369,0.065950224,9.493314452,NA,3,18,"5YR","5YR","4",6,"ST"
"M3_8",34,79,"B3","3",8,"2","3",6,"3","SL",60,"F",10,8.2,"3",0.18588602,0.072333525,11.35524954,NA,4,45,"5YR","5YR","4",6,"ST"
"M3_8",79,136,"B4","3",6,"2","3",5,"2","SL",55,"F",15,8.8,"3",0.203763404,0.084082493,11.96809109,NA,5,57,"5YR","5YR","4",4,"ST"
"M3_8",136,186,"B5","3",8,"2","3",7,"2","SL",65,"F",10,8.6,"3",0.17465399,0.070339948,10.43140426,NA,6,50,"5YR","5YR","3",4,"ST"
"M4_2",0,8,"A","2",6,"2","2",4,"2","SL",60,"F",3,7.4,"1",0.176876498,0.058447655,11.84288425,NA,1,8,"7.5YR","7.5YR","4",4,"VS"
"M4_2",8,20,"B","2",6,"2","2",4,"2","SL",65,"F",3,7.6,"3",0.159904349,0.054985829,10.49185197,NA,2,12,"7.5YR","7.5YR","4",4,"ST"
"M4_2",20,31,"B2","2",6,"2","2",3,"2","SL",70,"F",5,7.6,"3",0.144918306,0.053365269,9.155303766,NA,3,11,"7.5YR","7.5YR","4",4,"ST"
"M4_2",31,68,"C","2",6,"2","2",5,"2","SL",70,"F",3,8.2,"3",0.138974053,0.048732005,9.024204783,NA,4,37,"7.5YR","7.5YR","4",4,"ST"
"M4_2",68,90,"Ab","2",7,"2","2",5,"2","SL",65,"F",5,8.2,"3",0.16366872,0.059024459,10.46442617,NA,5,22,"7.5YR","7.5YR","4",4,"ST"
"M4_2",90,156,"C2","2",8,"2","2",6,"2","SL",70,"F",3,8.4,"2",0.138974053,0.048732005,9.024204783,NA,6,66,"7.5YR","7.5YR","4",4,"SL"
"M4_2",156,200,"Ab2","2",7,"2","3",5,"2","SL",50,"F",5,8.4,"4",0.210873721,0.061173304,14.97004172,NA,7,44,"7.5YR","5YR","4",4,"VE"
"M4_3",0,6,"A","2",6,"2","2",4,"2","SL",70,"F",5,7.8,"2",0.144918306,0.053365269,9.155303766,NA,1,6,"7.5YR","7.5YR","4",4,"SL"
"M4_3",6,17,"B","3",6,"3","3",5,"3","SL",70,"F",5,8.1,"2",0.144918306,0.053365269,9.155303766,NA,2,11,"5YR","5YR","6",6,"SL"
"M4_3",17,55,"B2","3",7,"2","3",5,"3","SL",70,"F",7,8.4,"3",0.151075306,0.058220943,9.285436264,NA,3,38,"5YR","5YR","4",6,"ST"
"M4_3",55,112,"B3","3",6,"3","3",5,"3","SL",70,"F",5,8.4,"3",0.144918306,0.053365269,9.155303766,NA,4,57,"5YR","5YR","6",6,"ST"
"M4_3",112,165,"Bk","3",8,"1","3",8,"2","L",50,"MIX",20,8.6,"4",0.220450124,0.09560081,12.48493138,NA,5,53,"5YR","5YR","2",4,"VE"
"M4_3",165,188,"Btk","3",8,"2","3",7,"2","L",40,"VF",23,8.6,"4",0.245075863,0.099249879,14.5825984,NA,6,23,"5YR","5YR","4",4,"VE"
"M4_4",0,5,"A","2",6,"2","2",4,"2","SL",65,"F",5,7.8,"1",0.16366872,0.059024459,10.46442617,NA,1,5,"7.5YR","7.5YR","4",4,"VS"
"M4_4",5,41,"B","3",6,"3","3",5,"2","SL",60,"F",5,8,"2",0.178911483,0.06204064,11.68708431,NA,2,36,"5YR","5YR","6",4,"SL"
"M4_4",41,130,"CB","3",8,"2","3",5,"2","LS",75,"F",3,8.2,"3",0.112720965,0.041797128,7.092383724,NA,3,89,"5YR","5YR","4",4,"ST"
"M4_4",130,176,"C","3",8,"2","3",6,"3","LS",80,"MIX",3,8.2,"3",0.083890239,0.038355544,4.553469578,NA,4,46,"5YR","5YR","3",6,"ST"
"M4_5",0,4,"A","2",7,"2","2",4,"2","SL",75,"M",10,7.6,"0",0.142929541,0.060082649,8.284689241,NA,1,4,"7.5YR","7.5YR","4",3,"NE"
"M4_5",4,43,"B","3",7,"3","3",4,"2","LS",80,"M",5,8.4,"2",0.093772599,0.042975928,5.079667113,NA,2,39,"5YR","5YR","6",4,"SL"
"M4_5",43,190,"C","3",6,"2","3",6,"3","SL",75,"M",7,8.4,"3",0.129567114,0.051883922,7.768319141,NA,3,147,"5YR","5YR","4",6,"ST"
"M4_6",0,5,"A","3",6,"2","3",4,"2","SL",70,"F",3,6.8,"1",0.138974053,0.048732005,9.024204783,NA,1,5,"5YR","5YR","4",3,"VS"
"M4_6",5,110,"B","3",5,"3","3",4,"3","SL",65,"F",3,8.2,"3",0.159904349,0.054985829,10.49185197,NA,2,105,"5YR","5YR","6",6,"ST"
"M4_6",110,148,"Bt","3",5,"2","3",4,"2","SCL",60,"F",20,8,"3",0.208821797,0.098446217,11.03755795,NA,3,38,"5YR","5YR","4",4,"ST"
"M4_6",148,159,"CB","3",7,"2","3",5,"2","SL",65,"CO",18,8.4,"4",0.197582579,0.092037649,10.55449308,NA,4,11,"5YR","5YR","4",4,"VE"
"M4_6",159,159,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,NA,NA,NA,NA,NA
"M4_7",0,14,"A","2",5,"2","2",3,"2","SL",50,"F",5,8,"1",0.210873721,0.061173304,14.97004172,NA,1,14,"7.5YR","7.5YR","4",4,"VS"
"M4_7",14,24,"B","3",6,"2","3",4,"3","SL",55,"F",5,8.2,"3",0.193537487,0.062486104,13.10513826,NA,2,10,"5YR","5YR","4",6,"ST"
"M4_7",24,60,"C","3",8,"1","3",6,"2","SL",55,"F",15,8.4,"4",0.203763404,0.084082493,11.96809109,NA,3,36,"5YR","5YR","2",4,"VE"
"M4_7",60,73,"Cr","3",8,"1","2",7,"3","LS",75,"F",3,8.6,"4",0.112720965,0.041797128,7.092383724,NA,4,13,"5YR","7.5YR","2",6,"VE"
"M4_7",73,73,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,NA,NA,NA,NA,NA
"M4_9",0,9,"Ap","2",5,"2","2",3,"2","L",45,"VF",25,7.6,"0",0.237099277,0.107329778,12.97694987,NA,1,9,"7.5YR","7.5YR","4",4,"NE"
"M4_9",9,17,"Ap","2",6,"2","2",4,"2","L",45,"VF",25,8,"2",0.237099277,0.107329778,12.97694987,NA,2,8,"7.5YR","7.5YR","4",4,"SL"
"M4_9",17,64,"B","2",5,"2","2",4,"2","L",50,"F",18,8,"3",0.217291651,0.090263224,12.70284261,NA,3,47,"7.5YR","7.5YR","4",4,"ST"
"M4_9",64,67,"Cr","2",7,"2","2",5,"3","L",55,"MIX",7,8.4,"4",0.194530427,0.066222367,12.83080608,NA,4,3,"7.5YR","7.5YR","4",6,"VE"
"M4_9",67,67,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,NA,NA,NA,NA,NA
"1",0,12,"A","2",6,"2","2",5,"2","S",95,"M",3,8.2,"2",0.054755763,0.053520169,0.123559336,1,1,12,"7.5YR","7.5YR","3",3,"SL"
"1",12,30,"AB","2",6,"2","2",4,"2","S",95,"F",2,8.3,"4",0.051906155,0.050990095,0.091606059,2,2,18,"7.5YR","7.5YR","3",3,"VE"
"1",30,30,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,NA,NA,NA
