Site,Plot,Indicator,1st Hit Avg,1st Hit StDev,Any Hit Avg,Any Hit StDev
BEEF BASIN 2013,60,LEMO2,0.000,0.000,0.000,0.000
BEEF BASIN 2013,60,MAFR3,0.000,0.000,0.000,0.000
BEEF BASIN 2013,60,MAFR3/DP,0.000,0.000,0.000,0.000
BEEF BASIN 2013,60,MAGR2,0.000,0.000,0.000,0.000
BEEF BASIN 2013,60,OPPO,0.000,0.000,0.000,0.000
BEEF BASIN 2013,60,OPPO/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,60,OPPO/DP,0.000,0.000,0.000,0.000
BEEF BASIN 2013,60,PEPU7,0.000,0.000,0.000,0.000
BEEF BASIN 2013,60,PEPU9,0.000,0.000,0.000,0.000
BEEF BASIN 2013,60,PHAU3,0.000,0.000,0.000,0.000
BEEF BASIN 2013,60,PHAU3/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,60,PHAUA3,0.000,0.000,0.000,0.000
BEEF BASIN 2013,60,PIED,0.000,0.000,0.000,0.000
BEEF BASIN 2013,60,PIED/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,60,PIED/DP,0.000,0.000,0.000,0.000
BEEF BASIN 2013,60,PLPA2,0.000,0.000,0.000,0.000
BEEF BASIN 2013,60,PSSP,0.000,0.000,0.000,0.000
BEEF BASIN 2013,60,SALS0,0.000,0.000,0.006,0.010
BEEF BASIN 2013,60,SHRO,0.000,0.000,0.000,0.000
BEEF BASIN 2013,60,SHRO/DP,0.000,0.000,0.000,0.000
BEEF BASIN 2013,60,SPCO4,0.000,0.000,0.000,0.000
BEEF BASIN 2013,60,SPCR,0.245,0.125,0.256,0.136
BEEF BASIN 2013,60,SPCR/D,0.022,0.009,0.022,0.009
BEEF BASIN 2013,60,STUPID,0.000,0.000,0.000,0.000
BEEF BASIN 2013,60,SYOR,0.000,0.000,0.000,0.000
BEEF BASIN 2013,60,SYOR2,0.000,0.000,0.000,0.000
BEEF BASIN 2013,60,SYOR2/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,60,UNKCLOVER,0.000,0.000,0.000,0.000
BEEF BASIN 2013,60,UNKF2A,0.000,0.000,0.000,0.000
BEEF BASIN 2013,60,UNKSPR,0.000,0.000,0.000,0.000
BEEF BASIN 2013,60,YUBA,0.000,0.000,0.000,0.000
BEEF BASIN 2013,60,YUBA/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,60,YUBA/DP,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,ACHY,0.028,0.025,0.028,0.025
BEEF BASIN 2013,61,ACHY/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,AF01,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,AMSIN,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,AMUT,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,AMUT/DP,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,ARNO4,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,ARPU9,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,ARPU9/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,ARTR2,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,ARTR2/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,ARTR2/DP,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,ATCA2,0.011,0.019,0.011,0.019
BEEF BASIN 2013,61,ATCA2/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,ATCA2/DP,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,BAMU,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,BOGR,0.094,0.092,0.128,0.149
BEEF BASIN 2013,61,BOGR/D,0.011,0.019,0.011,0.019
BEEF BASIN 2013,61,BOGR2,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,BOGR2/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,BRTE,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,CEIN7,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,CEIN7/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,CEMO2,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,CHVI,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,CHVI/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,CHVI/DP,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,CHVI8,0.028,0.035,0.033,0.044
BEEF BASIN 2013,61,CHVI8/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,CHVI8/DP,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,CRAN4,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,CRFL5,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,ECCO5/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,ECCOC,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,ECCOC/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,ELEL,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,ELEL5,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,EPVI,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,ERCI6,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,ERMI4,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,FRAN2,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,GRFA,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,GUMI,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,GUSA,0.006,0.010,0.006,0.010
BEEF BASIN 2013,61,GUSA/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,GUSA/DP,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,GUSA2,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,GUSA2/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,HECO26,0.006,0.010,0.006,0.010
BEEF BASIN 2013,61,HECO26/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,HYACA2,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,HYFI/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,JUOS,0.194,0.200,0.206,0.200
BEEF BASIN 2013,61,JUOS/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,JUOS/DP,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,KRLA2,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,KRLA2/DP,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,LEMO2,0.006,0.010,0.006,0.010
BEEF BASIN 2013,61,MAFR3,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,MAFR3/DP,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,MAGR2,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,OPPO,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,OPPO/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,OPPO/DP,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,PEPU7,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,PEPU9,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,PHAU3,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,PHAU3/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,PHAUA3,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,PIED,0.094,0.123,0.094,0.123
BEEF BASIN 2013,61,PIED/D,0.011,0.019,0.022,0.039
BEEF BASIN 2013,61,PIED/DP,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,PLPA2,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,PSSP,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,SALS0,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,SHRO,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,SHRO/DP,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,SPCO4,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,SPCR,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,SPCR/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,STUPID,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,SYOR,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,SYOR2,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,SYOR2/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,UNKCLOVER,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,UNKF2A,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,UNKSPR,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,YUBA,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,YUBA/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,61,YUBA/DP,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,ACHY,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,ACHY/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,AF01,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,AMSIN,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,AMUT,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,AMUT/DP,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,ARNO4,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,ARPU9,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,ARPU9/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,ARTR2,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,ARTR2/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,ARTR2/DP,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,ATCA2,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,ATCA2/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,ATCA2/DP,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,BAMU,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,BOGR,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,BOGR/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,BOGR2,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,BOGR2/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,BRTE,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,CEIN7,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,CEIN7/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,CEMO2,0.033,0.044,0.050,0.044
BEEF BASIN 2013,63,CHVI,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,CHVI/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,CHVI/DP,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,CHVI8,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,CHVI8/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,CHVI8/DP,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,CRAN4,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,CRFL5,0.000,0.000,0.006,0.010
BEEF BASIN 2013,63,ECCO5/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,ECCOC,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,ECCOC/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,ELEL,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,ELEL5,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,EPVI,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,ERCI6,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,ERMI4,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,FRAN2,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,GRFA,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,GUMI,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,GUSA,0.006,0.010,0.006,0.010
BEEF BASIN 2013,63,GUSA/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,GUSA/DP,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,GUSA2,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,GUSA2/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,HECO26,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,HECO26/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,HYACA2,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,HYFI/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,JUOS,0.094,0.079,0.100,0.072
BEEF BASIN 2013,63,JUOS/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,JUOS/DP,0.006,0.010,0.006,0.010
BEEF BASIN 2013,63,KRLA2,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,KRLA2/DP,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,LEMO2,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,MAFR3,0.011,0.010,0.011,0.010
BEEF BASIN 2013,63,MAFR3/DP,0.006,0.010,0.006,0.010
BEEF BASIN 2013,63,MAGR2,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,OPPO,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,OPPO/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,OPPO/DP,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,PEPU7,0.028,0.009,0.028,0.009
BEEF BASIN 2013,63,PEPU9,0.006,0.010,0.006,0.010
BEEF BASIN 2013,63,PHAU3,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,PHAU3/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,PHAUA3,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,PIED,0.089,0.079,0.100,0.087
BEEF BASIN 2013,63,PIED/D,0.050,0.087,0.050,0.087
BEEF BASIN 2013,63,PIED/DP,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,PLPA2,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,PSSP,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,SALS0,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,SHRO,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,SHRO/DP,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,SPCO4,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,SPCR,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,SPCR/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,STUPID,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,SYOR,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,SYOR2,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,SYOR2/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,UNKCLOVER,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,UNKF2A,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,UNKSPR,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,YUBA,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,YUBA/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,63,YUBA/DP,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,ACHY,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,ACHY/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,AF01,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,AMSIN,0.000,0.000,0.006,0.010
BEEF BASIN 2013,64,AMUT,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,AMUT/DP,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,ARNO4,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,ARPU9,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,ARPU9/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,ARTR2,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,ARTR2/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,ARTR2/DP,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,ATCA2,0.017,0.029,0.017,0.029
BEEF BASIN 2013,64,ATCA2/D,0.017,0.029,0.017,0.029
BEEF BASIN 2013,64,ATCA2/DP,0.006,0.010,0.006,0.010
BEEF BASIN 2013,64,BAMU,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,BOGR,0.011,0.019,0.017,0.029
BEEF BASIN 2013,64,BOGR/D,0.006,0.010,0.006,0.010
BEEF BASIN 2013,64,BOGR2,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,BOGR2/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,BRTE,0.006,0.010,0.044,0.051
BEEF BASIN 2013,64,CEIN7,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,CEIN7/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,CEMO2,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,CHVI,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,CHVI/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,CHVI/DP,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,CHVI8,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,CHVI8/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,CHVI8/DP,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,CRAN4,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,CRFL5,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,ECCO5/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,ECCOC,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,ECCOC/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,ELEL,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,ELEL5,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,EPVI,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,ERCI6,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,ERMI4,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,FRAN2,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,GRFA,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,GUMI,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,GUSA,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,GUSA/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,GUSA/DP,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,GUSA2,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,GUSA2/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,HECO26,0.061,0.092,0.061,0.092
BEEF BASIN 2013,64,HECO26/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,HYACA2,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,HYFI/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,JUOS,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,JUOS/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,JUOS/DP,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,KRLA2,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,KRLA2/DP,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,LEMO2,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,MAFR3,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,MAFR3/DP,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,MAGR2,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,OPPO,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,OPPO/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,OPPO/DP,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,PEPU7,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,PEPU9,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,PHAU3,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,PHAU3/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,PHAUA3,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,PIED,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,PIED/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,PIED/DP,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,PLPA2,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,PSSP,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,SALS0,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,SHRO,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,SHRO/DP,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,SPCO4,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,SPCR,0.439,0.111,0.450,0.102
BEEF BASIN 2013,64,SPCR/D,0.006,0.010,0.006,0.010
BEEF BASIN 2013,64,STUPID,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,SYOR,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,SYOR2,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,SYOR2/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,UNKCLOVER,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,UNKF2A,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,UNKSPR,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,YUBA,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,YUBA/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,64,YUBA/DP,0.000,0.000,0.000,0.000
BEEF BASIN 2013,65,ACHY,0.022,0.025,0.028,0.019
BEEF BASIN 2013,65,ACHY/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,65,AF01,0.000,0.000,0.000,0.000
BEEF BASIN 2013,65,AMSIN,0.000,0.000,0.000,0.000
BEEF BASIN 2013,65,AMUT,0.000,0.000,0.000,0.000
BEEF BASIN 2013,65,AMUT/DP,0.000,0.000,0.000,0.000
BEEF BASIN 2013,65,ARNO4,0.000,0.000,0.000,0.000
BEEF BASIN 2013,65,ARPU9,0.000,0.000,0.000,0.000
BEEF BASIN 2013,65,ARPU9/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,65,ARTR2,0.006,0.010,0.006,0.010
BEEF BASIN 2013,65,ARTR2/D,0.011,0.010,0.011,0.010
BEEF BASIN 2013,65,ARTR2/DP,0.000,0.000,0.000,0.000
BEEF BASIN 2013,65,ATCA2,0.000,0.000,0.000,0.000
BEEF BASIN 2013,65,ATCA2/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,65,ATCA2/DP,0.000,0.000,0.000,0.000
BEEF BASIN 2013,65,BAMU,0.000,0.000,0.000,0.000
BEEF BASIN 2013,65,BOGR,0.039,0.035,0.056,0.034
BEEF BASIN 2013,65,BOGR/D,0.006,0.010,0.006,0.010
BEEF BASIN 2013,65,BOGR2,0.000,0.000,0.000,0.000
BEEF BASIN 2013,65,BOGR2/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,65,BRTE,0.000,0.000,0.000,0.000
BEEF BASIN 2013,65,CEIN7,0.000,0.000,0.000,0.000
BEEF BASIN 2013,65,CEIN7/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,65,CEMO2,0.000,0.000,0.000,0.000
BEEF BASIN 2013,65,CHVI,0.000,0.000,0.000,0.000
BEEF BASIN 2013,65,CHVI/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,65,CHVI/DP,0.000,0.000,0.000,0.000
BEEF BASIN 2013,65,CHVI8,0.006,0.010,0.006,0.010
BEEF BASIN 2013,65,CHVI8/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,65,CHVI8/DP,0.000,0.000,0.000,0.000
BEEF BASIN 2013,65,CRAN4,0.000,0.000,0.000,0.000
BEEF BASIN 2013,65,CRFL5,0.000,0.000,0.000,0.000
BEEF BASIN 2013,65,ECCO5/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,65,ECCOC,0.000,0.000,0.000,0.000
BEEF BASIN 2013,65,ECCOC/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,65,ELEL,0.000,0.000,0.000,0.000
BEEF BASIN 2013,65,ELEL5,0.000,0.000,0.000,0.000
BEEF BASIN 2013,65,EPVI,0.000,0.000,0.000,0.000
BEEF BASIN 2013,65,ERCI6,0.000,0.000,0.000,0.000
BEEF BASIN 2013,65,ERMI4,0.000,0.000,0.000,0.000
BEEF BASIN 2013,65,FRAN2,0.000,0.000,0.000,0.000
BEEF BASIN 2013,65,GRFA,0.000,0.000,0.000,0.000
BEEF BASIN 2013,65,GUMI,0.000,0.000,0.000,0.000
BEEF BASIN 2013,65,GUSA,0.011,0.010,0.011,0.010
BEEF BASIN 2013,65,GUSA/D,0.006,0.010,0.006,0.010
BEEF BASIN 2013,65,GUSA/DP,0.000,0.000,0.000,0.000
BEEF BASIN 2013,65,GUSA2,0.000,0.000,0.000,0.000
BEEF BASIN 2013,65,GUSA2/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,65,HECO26,0.000,0.000,0.006,0.010
BEEF BASIN 2013,65,HECO26/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,65,HYACA2,0.000,0.000,0.000,0.000
BEEF BASIN 2013,65,HYFI/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,65,JUOS,0.083,0.084,0.083,0.084
BEEF BASIN 2013,65,JUOS/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,65,JUOS/DP,0.000,0.000,0.000,0.000
BEEF BASIN 2013,65,KRLA2,0.000,0.000,0.000,0.000
BEEF BASIN 2013,65,KRLA2/DP,0.000,0.000,0.000,0.000
BEEF BASIN 2013,65,LEMO2,0.000,0.000,0.000,0.000
BEEF BASIN 2013,65,MAFR3,0.000,0.000,0.000,0.000
BEEF BASIN 2013,65,MAFR3/DP,0.000,0.000,0.000,0.000
BEEF BASIN 2013,65,MAGR2,0.000,0.000,0.000,0.000
BEEF BASIN 2013,65,OPPO,0.006,0.010,0.006,0.010
BEEF BASIN 2013,65,OPPO/D,0.006,0.010,0.006,0.010
BEEF BASIN 2013,65,OPPO/DP,0.000,0.000,0.000,0.000
BEEF BASIN 2013,65,PEPU7,0.000,0.000,0.000,0.000
BEEF BASIN 2013,65,PEPU9,0.000,0.000,0.000,0.000
BEEF BASIN 2013,65,PHAU3,0.000,0.000,0.000,0.000
BEEF BASIN 2013,65,PHAU3/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,65,PHAUA3,0.000,0.000,0.000,0.000
BEEF BASIN 2013,65,PIED,0.145,0.025,0.145,0.025
BEEF BASIN 2013,65,PIED/D,0.000,0.000,0.000,0.000
BEEF BASIN 2013,65,PIED/DP,0.006,0.010,0.006,0.010
BEEF BASIN 2013,65,PLPA2,0.000,0.000,0.000,0.000
BEEF BASIN 2013,65,PSSP,0.000,0.000,0.000,0.000
BEEF BASIN 2013,65,SALS0,0.000,0.000,0.000,0.000
BEEF BASIN 2013,65,SHRO,0.000,0.000,0.000,0.000
BEEF BASIN 2013,65,SHRO/DP,0.000,0.000,0.000,0.000
BEEF BASIN 2013,65,SPCO4,0.000,0.000,0.000,0.000
BEEF BASIN 2013,65,SPCR,0.000,0.000,0.006,0.010
